[ 13287, 14880, 17810, 5501, -94344, -145368, -110792, -68011, -59097, -61965, -70749, -66655, -41305, -27221, 17883, 28537,  ]
[ -8241, -12727, -13738, -8072, -43489, -72678, -45723, -24657, -18669, -26414, -31754, -20679, -1003, 15362, 40481, 35506,  ]
[ 806, 13093, 20895, 28699, 17743, 6431, 21474, 41191, 51595, 28748, 18455, 11094, 18671, 20856, 33977, 24467,  ]
[ 12089, 38410, 58545, 64790, 66368, 59994, 54351, 54108, 52134, 41556, 33385, 22075, 14699, 10186, 17964, 10401,  ]
[ 8935, 31350, 46618, 50976, 50318, 48878, 47885, 45906, 41196, 32935, 26683, 17134, 4471, -6256, -1279, 10526,  ]
[ 5613, 16954, 26757, 30299, 27222, 23876, 25106, 25734, 22676, 18660, 16662, 15649, 8844, -1383, -8876, -2618,  ]
[ 3558, 10862, 17561, 17534, 13351, 12207, 15412, 17223, 18172, 17605, 15174, 12722, 11870, 6391, 3975, -3636,  ]
[ -45021, -53940, -68337, -50153, -35235, -44224, -48020, -48989, -50908, -53648, -42922, -30790, -27084, -36584, -54524, -29287,  ]
[ -62405, -64861, -74386, -39262, -9011, -6099, -12936, -21075, -26264, -28056, -18892, -7331, -5530, -27039, -61210, -40408,  ]
[ -64017, -68736, -70621, -35600, -5295, 11700, 11328, 6254, 2774, 4920, 14318, 22524, 24710, -254, -53383, -38939,  ]
[ -67385, -71928, -75131, -48647, -29634, -13706, -10064, -10882, -7048, -2868, 4359, 15030, 11382, -15935, -67622, -47219,  ]
[ -60158, -65912, -68062, -50529, -43432, -32525, -33421, -35293, -32433, -24760, -13862, -4726, -8334, -29729, -72697, -46658,  ]
[ -43914, -47790, -49382, -37500, -31969, -28501, -33051, -38076, -41442, -44819, -39537, -34778, -33997, -46182, -79879, -48596,  ]
[ -41265, -39015, -37197, -26931, -10922, -6875, -22781, -41269, -49013, -52807, -50444, -46610, -47159, -50462, -82136, -51228,  ]
[ -60115, -48808, -51095, -35929, -13032, 24033, 20149, -18120, -45843, -55757, -55583, -56272, -59487, -58391, -83639, -50442,  ]
[ -71716, -61520, -62688, -30129, -1426, 39368, 66886, 43275, 2368, -22859, -44912, -57383, -46790, -41289, -71198, -43487,  ]
[ -78443, -69389, -64050, -46411, -32751, -4640, 32100, 51670, 48707, 18990, -10439, -32757, -24367, -14489, -62436, -37550,  ]
[ -79832, -76327, -69861, -67985, -71261, -64013, -45407, -14017, 1727, -11126, -16767, -28385, -17727, -17453, -71659, -40030,  ]
[ -40716, -29571, -37348, -46508, -68083, -72292, -58738, -41377, -20975, -30650, -35703, -45655, -45397, -28633, -69285, -27286,  ]
[ 9982, 39833, 43248, 37988, 25230, 15365, 10308, 11475, 15933, 18098, 15159, 9323, 5093, 10584, -21627, -715,  ]
[ 17988, 55925, 64881, 68997, 65760, 58813, 53698, 51611, 53742, 58163, 62609, 64716, 55092, 42935, 4335, 5126,  ]
[ 15450, 52739, 61574, 66126, 63025, 59188, 53419, 48026, 47007, 47873, 54684, 51768, 38766, 16267, -25885, -12711,  ]
[ 6485, 25679, 30380, 29908, 24271, 20279, 18449, 17642, 17062, 18085, 22165, 17883, 7503, -8120, -18354, -5855,  ]
[ 4271, -12336, -21879, -10287, -23353, -51972, -67831, -72145, -75315, -78749, -68950, -52655, -48996, -39844, -33835, -17632,  ]
[ -22205, -45070, -32228, -481, -11367, -51962, -77643, -83079, -92828, -89174, -65023, -33744, -29271, -34985, -40237, -26087,  ]
[ -25519, -45704, -26702, -190, 3158, -25541, -51764, -60949, -72168, -62901, -40547, -19255, -12166, -13262, -32703, -31352,  ]
[ -27680, -37701, -20306, -4880, -8234, -35438, -58413, -68001, -71862, -55090, -34591, -15103, -4657, -9018, -37614, -35668,  ]
[ -30696, -23908, -9661, -2656, -14125, -45522, -75655, -81896, -77123, -61966, -44080, -25625, -20907, -28809, -46656, -36651,  ]
[ -36773, -32139, -5568, 2883, -3711, -30346, -54173, -60121, -57292, -48143, -37998, -31542, -37102, -41081, -52132, -37313,  ]
[ -28185, -25605, -18602, -3117, -5821, -10443, -19524, -30985, -25228, -21952, -20766, -28304, -39855, -45096, -51976, -36749,  ]
[ -25098, -27952, -23898, -14107, 8958, -6070, -30095, -43255, -34464, -27529, -22644, -28308, -39309, -44056, -51073, -36266,  ]
[ -35545, -41699, -33868, -14537, 23900, 6461, -42244, -84850, -85868, -75936, -54047, -38733, -41512, -43168, -50695, -34623,  ]
[ -33591, -35871, -34660, -16136, 15276, 32414, 22209, -23463, -46041, -56276, -65776, -57642, -45131, -31042, -44876, -31990,  ]
[ -29948, -46920, -39836, -25399, -28336, -12416, 13403, 10813, -2585, -23961, -46913, -41360, -18723, -15570, -45581, -29072,  ]
[ -40076, -77151, -83527, -77987, -74367, -59530, -45368, -34524, -34353, -36417, -48958, -49446, -41507, -32753, -53561, -29124,  ]
[ -34215, -83703, -111962, -112076, -111069, -107571, -102099, -87419, -79324, -75130, -77036, -68506, -57085, -34800, -30576, -6325,  ]
[ -18604, -49931, -66940, -61475, -56163, -60469, -59659, -57653, -58076, -54274, -54219, -42761, -12631, 21265, 30515, 21085,  ]
[ -8188, -25683, -31806, -22890, -11367, -12858, -19452, -25759, -26868, -20410, -11234, 9310, 39306, 69670, 52878, 28981,  ]
[ -8675, -17881, -15946, -11127, -3970, -6922, -11217, -14793, -16728, -13164, -4110, 9095, 22032, 28255, 27392, 21098,  ]
[ -7663, -24724, -14014, -19339, -18804, -20983, -19845, -17424, -20980, -18492, -6461, 3200, 713, 1661, 3142, 5007,  ]
[ -4306, -32410, -24961, -23695, -16391, -13990, -21075, -23344, -28910, -21080, -4833, 9006, 4825, 3367, 6412, 12638,  ]
[ -3605, -31632, -41665, -54779, -32200, -8527, -10898, -16515, -20362, -11505, 2569, 8093, 1337, 3691, 2863, 1865,  ]
[ -9020, -35247, -48347, -60328, -44080, -12966, -14210, -18093, -14094, -7559, -2726, -1644, -4711, -8144, -5547, -1421,  ]
[ -17115, -39587, -38745, -42909, -30027, -12271, -4668, -2534, 4536, 10081, 12338, 7057, 1077, -2307, -3670, -515,  ]
[ -18369, -40569, -40073, -38572, -28301, -13834, 1696, 13658, 25634, 31003, 30686, 22798, 11772, 10537, 4201, 563,  ]
[ -15990, -37556, -24139, -39357, -35278, -11522, -5282, -244, 13087, 17860, 22654, 22314, 18497, 16744, 8479, 2320,  ]
[ -13683, -36931, -34648, -31104, -41949, -30478, -18619, -23827, -18260, -11154, -3176, 3208, 5772, 10613, 6133, 3023,  ]
[ -14848, -32870, -38951, -54251, -91348, -74224, -4525, -5616, -25156, -37342, -34191, -18590, -3962, 3641, 5325, 5653,  ]
[ -14655, -29514, -30010, -58325, -106246, -115598, -15433, 18055, 1499, -12703, -6469, 8154, 26751, 22912, 14302, 10004,  ]
[ -16125, -29242, -15666, -30655, -61349, -72356, -31348, -7378, -13187, -12448, -980, 13007, 22999, 16521, 18128, 18196,  ]
[ 1566, -14149, -3999, -21251, -41471, -47669, -19702, -13582, -17051, -15099, 75, 16739, 22970, 25538, 32523, 31785,  ]
[ 17675, 8325, 13980, -3601, -17984, -24358, -20237, -12950, -13961, -14652, -5754, 8511, 26424, 45142, 57085, 47395,  ]
[ 10165, 10385, 21266, 22517, 23438, 22434, 19241, 18576, 15983, 14368, 19857, 24731, 41506, 51834, 51683, 32310,  ]
[ 892, -1512, 10816, 11965, 11345, 7293, 3271, 4312, 4256, 8435, 13301, 16727, 19948, 18708, 26060, 24671,  ]
[ -4364, -7998, -1270, 2014, 1868, -40, -855, 1490, 2268, 5085, 7776, 11479, 12906, 11993, 13686, 12552,  ]
[ -30250, -13098, -9717, 23966, 33281, 16432, -4739, -8524, -2247, -7994, -23850, -22711, -5674, -24682, -35152, -7300,  ]
[ -32932, -17735, -21003, 31099, 41930, 30375, 11413, 2341, 6743, -5925, -27902, -22421, 3654, -15674, -33633, -5374,  ]
[ -16471, -3191, -21626, 35193, 49034, 28810, 22177, 12225, 8937, -6603, -21415, -9400, 13754, -2978, -24748, 1753,  ]
[ -25902, -11947, -38103, 29159, 51658, 20959, 18711, 14525, 4949, -5265, -13989, -10560, 3176, -7339, -33146, -4634,  ]
[ -12850, 12194, -12384, 21117, 36204, 8373, -637, -7007, -21273, -29491, -26676, -22663, -3697, -14542, -36970, -2963,  ]
[ -7090, 12071, -12427, -464, 11656, -7824, -22724, -31188, -38727, -39598, -38807, -32454, -15341, -30909, -48143, -6024,  ]
[ -23606, -22398, -47675, -10941, 12780, 5535, -14559, -41096, -44170, -37262, -27728, -16667, -11194, -35907, -50449, -8158,  ]
[ -26089, -9452, -66771, -69467, 1214, 38021, 11139, -13605, -15363, -22236, -26904, -28058, -28363, -45872, -51398, -6291,  ]
[ -23059, 12440, -34093, -58430, 1448, 55139, 29242, 2599, -11428, -25168, -23791, -29250, -37623, -52065, -55061, -13029,  ]
[ -23148, 10026, -26831, -66849, -28965, 40586, 870, -25859, -14928, -7546, -12927, -46373, -66909, -62595, -59056, -18654,  ]
[ 3866, 6319, -44230, -76379, -69183, -23947, -40618, -56360, -53949, -65222, -62022, -71521, -57407, -49375, -65875, -36777,  ]
[ 10117, 1000, -46177, -59301, -63538, -53817, -72272, -69468, -45488, -33790, -44477, -67861, -59405, -53336, -67941, -37586,  ]
[ 23823, 21677, -25488, -34001, -25577, -19124, -23742, -18817, -7353, -9008, -17929, -28475, -23683, -36009, -66058, -31932,  ]
[ 31173, 33968, -13373, -41750, -40494, -30397, -28135, -22595, -14933, -20051, -22393, -21762, -18463, -31287, -31615, -1459,  ]
[ 14393, 17995, -20744, -44652, -46301, -41765, -42463, -44443, -44533, -52744, -57263, -65294, -71890, -62482, -44748, -12671,  ]
[ 8447, 16759, 2834, -9429, -9000, -925, -722, -2622, -4562, -11060, -14726, -21143, -19611, -14918, -16901, 1424,  ]
[ -18961, -12156, -11174, 8207, 30507, 38770, 32985, 25561, 26299, 31452, 35467, 30021, 21139, 13195, -4908, -12286,  ]
[ -19307, -11176, -27660, -12829, 15302, 21215, 15333, 9241, 8188, 13527, 21838, 18197, 7280, -545, -14770, -20315,  ]
[ -24617, -13249, -31561, -7307, 26488, 29587, 19713, 15007, 11408, 17558, 26136, 21910, 6423, 928, -22571, -33799,  ]
[ -22526, -3779, -20379, 1619, 42612, 49368, 36527, 31843, 29686, 31444, 32275, 28249, 12296, -2022, -16091, -27367,  ]
[ -12618, 24521, 12757, 28170, 38914, 30305, 6772, 3308, 3205, 2617, 3887, 2764, -3289, -9312, -16709, -29058,  ]
[ -15787, 20470, 16239, 36330, 58831, 58073, 23454, 2104, -6067, -4412, 947, 2253, -2326, -8205, -18298, -29394,  ]
[ -20217, -701, -12442, 13226, 40579, 72084, 64924, 41505, 20350, 12465, 8076, -189, -8324, -12441, -19627, -27884,  ]
[ -18095, -1159, -19829, -14336, -9772, 36727, 63942, 63318, 54363, 50549, 38875, 20719, 7658, -1743, -14473, -26137,  ]
[ -20433, -992, -27197, -40098, -56957, 1266, 65144, 56066, 39952, 60394, 82653, 85617, 67983, 34204, 1727, -21994,  ]
[ -19209, 5664, -18232, -39167, -59219, -17751, 38927, 16791, -10866, 3813, 46715, 67093, 64257, 44067, 15305, -9197,  ]
[ 12113, 49657, 36064, 24097, 937, 14759, 51658, 34756, 7335, 8699, 31531, 39352, 27596, 19637, 18483, -1942,  ]
[ 20555, 61479, 53827, 49986, 48887, 56248, 72841, 59744, 42310, 43061, 55048, 67969, 56091, 54984, 47920, 21255,  ]
[ 14087, 33071, 17414, 6010, -42, -642, 11207, 18514, 15711, 14364, 10448, 16483, 12422, 17593, 23701, 10675,  ]
[ 18, 8464, -3272, -11690, -22024, -25906, -21571, -20350, -20509, -19363, -20188, -21553, -23533, -20655, -11751, -10917,  ]
[ -4490, 3410, 3482, 112, -3966, -5795, -4494, -3161, -2425, -2407, -4441, -4503, -12900, -6418, 6609, 6051,  ]
[ -6230, -2694, -2100, 415, 1491, 470, 372, 725, 583, 4362, 5437, 6139, 4879, 14311, 17926, 8408,  ]
[ 23004, 33087, 33244, 17026, 21451, 33119, 37989, 33026, 32767, 35298, 33106, 27528, 28144, 30651, 23006, 7117,  ]
[ 31545, 40167, 38598, -4507, -23080, -14976, -3522, 5648, 9058, 4843, -7952, -12622, 1287, 21898, 22723, 13313,  ]
[ 21726, 33589, 23270, -11608, -29064, -23200, -17237, -4126, 6869, 6788, -1515, -13752, -12828, 1178, 11933, 14742,  ]
[ 18729, 38118, 28457, -4400, -20135, -13734, -12749, -9769, -9018, -19837, -31327, -41126, -26713, -7600, 7498, 18188,  ]
[ 16496, 44211, 51150, 31631, 3660, -13456, -15149, -14610, -22996, -37243, -50671, -47073, -19081, 1541, 8031, 14655,  ]
[ 3018, 1768, -21823, -10538, 19721, 42381, 44350, 32410, 25794, 20116, 16566, 19902, 28070, 27155, 16904, 14252,  ]
[ 9984, 34619, -10401, -78413, -88139, -28066, 32795, 49959, 41355, 36523, 34306, 35178, 39547, 36470, 23781, 16393,  ]
[ 20802, 63188, 89659, 31508, -69501, -99291, -69099, -17093, 17774, 42005, 46362, 44364, 44185, 40750, 24801, 17347,  ]
[ 15596, 64532, 112602, 106256, 21517, -39072, -47565, -47710, -46511, -31122, 2240, 31341, 46483, 43879, 22986, 14336,  ]
[ 2716, 28103, 48436, 46045, 700, -47559, -66164, -58215, -55195, -64577, -80851, -88299, -68833, -29963, -3188, 6947,  ]
[ 2267, 13422, 32442, 43408, 47810, 34571, -5555, -21393, -15783, -2670, -18793, -38139, -45943, -27976, -13474, -5455,  ]
[ -13983, -31898, -8407, 23529, 46531, 49685, 33268, 21831, 9991, 31599, 40865, 37705, 38760, 28776, -6328, -15645,  ]
[ 783, -20836, -12311, 8476, 13276, 12403, 8709, -1978, -12380, 3138, 17657, 16233, 7966, -13951, -58837, -60854,  ]
[ -21937, -44181, -39640, -19155, -18398, -19712, -18655, -18958, -22501, -20851, -16726, -16373, -25072, -52108, -73569, -59504,  ]
[ -31959, -49972, -48240, -31229, -28388, -28375, -27476, -26042, -26912, -25743, -24271, -25718, -27120, -24359, -36271, -33744,  ]
[ -30446, -47221, -47705, -33444, -27478, -27635, -28700, -28487, -29666, -33763, -32143, -24164, -15196, -30695, -68809, -67431,  ]
[ -17281, -4351, -27933, -11881, -13889, -34242, -41975, -34999, -30549, -38683, -55579, -52230, -36138, -47612, -43276, -8059,  ]
[ -42368, -44169, -68531, -14542, -10600, -46603, -62359, -61113, -58172, -77083, -102294, -100050, -65186, -86828, -89286, -28241,  ]
[ -46379, -66416, -79792, 10580, 23237, -21341, -41059, -46443, -52903, -79668, -102744, -90295, -49955, -72763, -95953, -41262,  ]
[ -48273, -64485, -78117, 6889, 3001, -45732, -54196, -64799, -81446, -101310, -100027, -78381, -42789, -49976, -76697, -33413,  ]
[ -42177, -51939, -82290, -28935, -44181, -87481, -74487, -70539, -84580, -88804, -80480, -68227, -37017, -54290, -85341, -34052,  ]
[ -29573, -31532, -74599, -66561, -80516, -104832, -93339, -73963, -72616, -65635, -56930, -50509, -32969, -72665, -97754, -35582,  ]
[ -17696, 843, -25142, -35768, -67898, -90514, -110362, -101275, -76900, -55931, -47105, -46694, -46859, -89274, -102044, -36558,  ]
[ -28343, -3081, -27898, -4904, -16944, -37250, -84914, -113020, -102491, -101342, -93808, -91186, -87337, -110152, -110390, -37298,  ]
[ -38326, -19980, -61510, -29839, 22575, 31146, -22754, -61503, -60279, -85311, -114522, -132132, -126738, -132763, -115877, -40821,  ]
[ -42362, -39963, -107619, -55787, 36899, 75910, 8818, -38356, -21803, -30981, -47897, -79136, -90447, -102461, -99087, -38319,  ]
[ -42525, -59642, -117599, -77777, -8247, 17872, -37996, -89525, -58809, -44507, -44010, -76486, -86735, -79355, -83208, -40862,  ]
[ -7633, -27406, -82723, -63459, -37977, -21244, -32877, -52295, -24204, -9775, -16171, -54181, -62586, -64799, -94513, -48088,  ]
[ 35121, 15583, -46498, -45940, -35975, -26616, -25277, -38314, -29024, -10570, -12473, -21033, -27468, -49030, -96548, -45689,  ]
[ 26836, 25923, -36909, -42629, -38081, -34224, -39173, -48647, -40911, -26485, -31545, -26209, -23742, -49496, -71486, -23233,  ]
[ 13475, 17342, -33599, -44484, -38855, -33100, -39855, -48150, -43621, -43305, -44216, -40291, -46617, -42314, -31776, -7744,  ]
[ 1671, 11537, -15866, -27502, -18920, -5886, -7282, -13673, -15602, -20446, -19268, -13718, -9120, -1531, -5648, -4689,  ]
[ -16710, -28148, -25881, -30751, -35434, -38586, -37189, -37801, -38122, -40334, -38834, -32629, -28098, -26220, -22557, -11798,  ]
[ -23943, -46661, -44495, -46806, -52268, -51101, -49400, -53489, -56109, -57071, -50846, -40446, -35078, -35165, -34616, -24896,  ]
[ -28217, -55274, -48975, -48338, -55272, -55427, -56809, -62359, -64631, -65329, -60965, -46953, -34580, -33816, -35410, -26181,  ]
[ -26670, -51568, -43610, -43766, -51752, -53678, -50821, -54214, -55667, -53850, -48699, -37874, -29777, -28406, -31285, -24995,  ]
[ -22572, -48961, -47571, -57158, -58680, -58910, -54285, -53359, -53460, -53200, -51805, -41090, -32572, -33021, -35026, -24721,  ]
[ -25083, -51341, -52360, -50847, -62506, -60961, -56664, -48490, -44380, -42411, -42092, -38234, -35627, -38591, -34609, -24798,  ]
[ -24368, -48614, -56089, -61389, -71728, -71236, -60907, -51435, -46773, -45643, -42708, -39446, -40502, -39485, -34956, -25247,  ]
[ -28287, -51664, -61600, -63848, -81053, -99178, -76667, -50667, -45887, -52451, -50190, -46644, -45453, -43350, -37581, -25358,  ]
[ -28396, -52988, -51763, -48597, -64862, -96286, -97332, -76099, -66935, -67339, -66286, -62251, -56771, -46631, -36813, -24356,  ]
[ -28854, -54033, -54335, -47836, -52911, -70483, -76217, -59918, -63882, -71916, -79862, -76607, -66858, -49348, -34657, -21030,  ]
[ -31377, -58062, -57925, -42568, -51364, -63658, -67340, -55217, -54977, -61462, -77439, -79236, -73840, -57974, -47426, -23550,  ]
[ -42689, -66356, -68578, -60527, -65864, -68114, -69974, -61027, -58771, -63543, -76136, -83763, -84277, -72334, -63113, -28086,  ]
[ -39467, -60335, -68298, -66721, -64162, -63148, -64452, -60756, -57279, -56189, -58559, -60615, -64136, -65802, -58632, -26171,  ]
[ -38037, -61051, -65726, -67642, -68804, -68657, -68993, -67086, -65921, -62745, -60600, -64791, -58259, -51972, -42620, -21899,  ]
[ -27349, -41914, -40965, -38984, -37094, -36676, -37450, -38418, -38258, -37422, -36772, -37536, -36772, -37734, -38153, -26203,  ]
[ -16883, -24169, -22959, -17625, -15126, -15432, -16606, -17949, -18298, -17147, -15500, -14191, -15770, -21832, -24981, -16501,  ]
[ -41503, -35206, -42086, -21635, 9141, 24643, 22083, 18877, 19855, 22360, 20209, 12134, 7571, -1168, -23631, -30968,  ]
[ -60626, -51296, -76957, -45162, -605, 8169, -6125, -11116, -10715, -13037, -13949, -9196, -6163, -22565, -55747, -54770,  ]
[ -67618, -51389, -73558, -33553, 21354, 12025, -8857, -16180, -18928, -19016, -12441, -983, -1366, -17667, -60541, -66719,  ]
[ -65761, -42075, -60844, -34976, 15489, 14559, -5394, -10332, -16100, -15157, -9189, 5863, 5734, -10694, -47414, -64869,  ]
[ -55267, -18747, -29297, -4589, 24302, 24077, 11501, 5889, 2359, 8945, 16598, 19849, 13152, -9663, -48646, -65033,  ]
[ -43530, -9702, -22385, 9674, 29881, 36913, 21021, 7895, 2435, 6197, 14123, 13847, 7003, -19077, -60734, -66391,  ]
[ -38250, 7027, -9833, -9116, 170, 19890, 24199, 13066, 3333, 546, 2179, -885, -9883, -35415, -67794, -68666,  ]
[ -40076, 5439, -18742, -51711, -56909, -11333, 22238, 1649, -6146, 1696, -137, -14795, -28627, -48060, -69504, -67313,  ]
[ -52083, -17504, -36253, -60767, -73844, -15572, 35208, 6669, -10138, -8820, -2672, -4726, -9870, -28566, -53677, -58524,  ]
[ -64131, -39509, -47904, -19105, -19208, 17794, 38760, -5781, -27926, -12093, 9786, 14321, 14135, 5652, -24879, -43445,  ]
[ -45808, -14991, -15699, 22619, 29018, 32402, 43790, 11114, 4961, 11202, 15377, 12355, 12242, 15674, -11591, -37818,  ]
[ -24860, 13802, 16144, 37584, 47104, 50837, 65356, 65000, 72645, 80773, 63177, 46395, 35625, 38946, 1753, -29772,  ]
[ 1520, 34508, 17143, 11150, 13666, 22854, 32234, 37705, 35653, 45047, 33045, 28565, 25493, 17231, -14679, -23018,  ]
[ 7483, 26652, 3276, -4229, -8528, -7040, -2199, -1728, -709, 3219, -1610, -6996, -19734, -20217, -30188, -20044,  ]
[ 2723, 15787, -1397, -7825, -11863, -12498, -9341, -8954, -7268, -5845, -10112, -16547, -32225, -29791, -34888, -17911,  ]
[ 5134, 12404, 5295, 1089, 2750, 4237, 5822, 4047, 2170, 3037, 3262, 4322, -3066, -8406, -8313, 3701,  ]
[ 15683, -2415, -3722, 8720, 27858, 30987, 23770, 19281, 21843, 24272, 13758, 7840, 14292, 6923, -11040, -14176,  ]
[ 19281, 4566, -13096, -3902, 13584, 19917, 9372, 363, 2412, 1225, -7934, -10367, 9823, 12548, -7893, -6603,  ]
[ 22870, 8393, -10239, -4008, 8952, 16393, 12042, 5131, 2635, -6503, -16708, -16154, 599, 8824, -8515, -7069,  ]
[ 19904, 10287, -1656, 3976, 12374, 20147, 17105, 15685, 7163, -5189, -10528, -9940, 2938, 10941, -10783, -9102,  ]
[ 19797, 25460, 34928, 51932, 52009, 42325, 13793, 2080, -5146, -11879, -12003, -8645, 8379, 9788, -11594, -9137,  ]
[ 12344, 22614, 46150, 74120, 90597, 83839, 53780, 23680, 8906, 6109, 6210, 7335, 16125, 11778, -10448, -9784,  ]
[ 6638, 10225, 17841, 47843, 73974, 100357, 88457, 62848, 44363, 30509, 22849, 20537, 21768, 12113, -11639, -9307,  ]
[ 15910, 18841, 22046, 13980, 38442, 80991, 91953, 68988, 62129, 65470, 61416, 51166, 40100, 18745, -8856, -8380,  ]
[ 18572, 20478, 21177, -9791, -15757, 45804, 101499, 82626, 47292, 51972, 67637, 72310, 59058, 28933, -407, -4207,  ]
[ 20890, 24559, 12767, -28808, -55624, -18927, 32871, 32530, 75, 10269, 35551, 39517, 24323, 8158, -8951, -8187,  ]
[ 30181, 43583, 31787, 13642, -11706, -1309, 22182, 25997, 13302, 31900, 59485, 57727, 32347, 20076, 2802, -1723,  ]
[ 34696, 46099, 33702, 26024, 20989, 13429, 4278, -2671, -11829, 13125, 41128, 53353, 60432, 44938, 17223, 1780,  ]
[ 31353, 42616, 21442, 11030, 6204, 4795, 14246, 23815, 22650, 20967, 23299, 26893, 34192, 15930, -16306, -21209,  ]
[ 11589, 23663, 18391, 7037, -565, 16, 141, 617, 4353, 2971, 853, -4438, -15568, -33075, -41233, -26242,  ]
[ -2679, 7221, 10170, 5029, 1195, 3089, 4776, 7004, 7326, 3610, 592, -6395, -19851, -34543, -36441, -26364,  ]
[ -5350, 1398, 4364, 1592, -1308, -1183, -2499, -3408, -5189, -6949, -7453, -8668, -15272, -7956, -4548, 952,  ]
[ -27037, -40295, -40611, -26032, -24651, -28029, -34698, -37358, -40390, -41418, -34516, -21542, -16309, -14985, -16892, -18740,  ]
[ -34788, -58323, -59730, -32967, -19341, -29899, -45165, -51936, -58222, -57595, -43107, -21459, -13434, -15320, -19741, -25715,  ]
[ -38026, -58600, -52571, -32640, -11502, -17008, -34403, -45277, -57557, -53552, -34019, -2098, 1578, -7964, -17322, -32259,  ]
[ -41265, -54406, -41187, -29390, -13697, -18740, -25884, -33228, -41649, -33761, -16564, 4918, 11440, -1629, -16452, -36926,  ]
[ -42502, -52520, -18292, 668, 4048, -6000, -21105, -28093, -29382, -16194, 2938, 17789, 16268, -3337, -15328, -36041,  ]
[ -39924, -46286, -9087, 19761, 19441, 17959, 4517, -9945, -10374, 2163, 12813, 15439, 10617, -9558, -18110, -36511,  ]
[ -25126, -19676, 15020, 33203, 31978, 31195, 28266, 18924, 8579, 5948, 6630, 6380, 279, -15102, -19929, -36017,  ]
[ -23425, -18523, 27596, 37072, 20112, 19055, 27898, 18112, 7550, 1972, -1646, -6424, -17892, -29562, -26204, -35329,  ]
[ -33783, -40180, -1369, 9725, -15592, -9277, 4549, -1137, -18760, -34837, -28012, -16377, -11180, -18514, -15992, -30864,  ]
[ -43870, -67679, -32530, -8945, -23525, -35675, -13718, -7878, -19884, -23205, -18325, -3534, 2981, -993, 1583, -23113,  ]
[ -46449, -56793, -19281, 21565, 21091, 8474, 7201, 6052, 19643, 25666, 40547, 52407, 47462, 34781, 21962, -9231,  ]
[ -18622, -31354, -11549, -1593, 6907, -2215, -7056, 2544, 17292, 34332, 46564, 54671, 45677, 36852, 33437, 6897,  ]
[ 8544, 4215, -10155, -24819, -27655, -32632, -31776, -22933, -17688, -6324, -9906, 201, -36, 3700, 22866, 9539,  ]
[ 12544, 10798, -4810, -18944, -22251, -25548, -29498, -26529, -22637, -17030, -21249, -18314, -16872, -6683, 12915, 10021,  ]
[ 3451, 8211, -1759, -12850, -12638, -15285, -20949, -23429, -23560, -20701, -20049, -13218, -5749, 4315, 24257, 16394,  ]
[ 1218, 5413, 5137, 1385, 5465, 6595, 2202, -230, -1150, 382, 1350, 6316, 9714, 21772, 27755, 19301,  ]
[ -23515, -12704, -3032, -2596, 3190, 5893, 1907, 1488, 6648, 4564, -2376, -7926, -7065, -2879, 3123, 3973,  ]
[ -51857, -52986, -37612, -26712, -15847, -10283, -10395, -11418, -5968, -14354, -26831, -35788, -36230, -27442, -9984, 441,  ]
[ -65146, -69655, -44982, -38117, -32034, -32118, -46989, -47712, -46581, -58098, -68676, -65809, -59988, -46171, -16140, -5468,  ]
[ -58818, -63417, -35869, -17765, -3923, -1910, -8161, -12533, -14812, -18547, -22269, -23751, -25124, -22345, 265, -356,  ]
[ -50117, -52732, -45782, -42009, -37882, -29050, -22346, -22087, -25565, -27166, -23521, -15536, -17523, -17664, -1193, 928,  ]
[ -40209, -55206, -57455, -64253, -70335, -67430, -58483, -44598, -34315, -25985, -17822, -10690, -12227, -15672, -2519, 174,  ]
[ -32843, -50018, -78951, -100771, -106739, -89983, -78155, -64033, -52339, -40598, -25808, -20276, -24020, -27275, -9415, -1926,  ]
[ -26942, -33814, -69035, -121381, -150679, -129527, -98884, -83377, -66031, -57877, -52547, -55534, -56588, -46527, -16491, -1777,  ]
[ -34318, -34244, -27796, -56730, -106540, -119806, -108024, -105944, -91964, -82558, -85915, -85379, -84567, -67357, -25526, -3162,  ]
[ -49289, -59901, -41485, -7974, -13015, -39156, -72964, -108700, -113867, -109734, -112666, -111912, -106958, -76513, -27719, -7255,  ]
[ -49580, -62802, -51844, -3775, 7613, -19141, -43792, -77831, -96756, -106712, -128788, -134482, -120142, -88669, -32518, -8805,  ]
[ -48456, -55837, -32875, 3890, 20757, 11147, 10651, 13552, 18875, 13065, -31573, -62942, -73905, -66279, -35187, -20890,  ]
[ -41285, -50167, -47469, -30412, -10057, 612, -1346, -3777, -1575, 2246, -16720, -35532, -53723, -60022, -37619, -21591,  ]
[ -20180, -33201, -47721, -57502, -60664, -59552, -57511, -54601, -55988, -53741, -62387, -77856, -90505, -85821, -51215, -31442,  ]
[ -6984, -12651, -26302, -31034, -34256, -34589, -33834, -34432, -33834, -33330, -42378, -52044, -59978, -52356, -28456, -15805,  ]
[ 5127, 5115, -1000, -4149, -3551, 229, 2665, 2808, 600, -870, -8195, -18112, -23519, -21357, -2054, 6213,  ]
[ -16980, -10548, -8843, -13033, -10914, -8018, -1970, -2124, -1562, -3890, -11597, -13241, -3590, -220, -3700, -10037,  ]
[ -33023, -23240, -40580, -39882, -38390, -23817, -15596, -12570, -11937, -14763, -25764, -24765, -13467, -10410, -15600, -26674,  ]
