[ 2224, 13342, 12782, 12572, 10946, 10146, 10477, 10223, 10546, 11217, 11441, 11482, 10956, 10707, 10520, 10564, 10741, 10641, 10709, 10859, 10863, 10976, 10973, 10859, 10862, 11008, 11156, 11480, 11493, 10020, -3763, 2918,  ]
[ -2177, 2489, -1520, -2003, -5201, -6900, -7625, -8471, -8325, -8450, -9005, -8996, -9902, -10301, -10529, -9946, -10087, -10743, -10634, -11331, -11128, -10441, -10612, -10039, -8816, -7102, -4521, -3041, -2971, -4489, -15931, -53,  ]
[ 386, 713, -3263, -2737, -4357, -5251, -4901, -1549, -1283, -3240, -4806, -4009, -3453, -3023, -2791, -2728, -3193, -2996, -1995, -2304, -2006, -2297, -2433, -1901, -1155, -1579, -2080, -3899, -4887, -6598, -19743, -4899,  ]
[ 762, 1399, -2434, -2079, -3661, -7257, -6457, -674, -632, -2510, -4071, -4766, -4835, -6009, -5357, -4865, -5011, -4855, -4173, -5008, -4491, -5006, -4083, -2425, -1850, -4796, -5106, -3950, -3703, -5270, -18422, -4020,  ]
[ 153, 372, -3092, -2960, -4241, -5703, -2564, 6706, 9557, 7367, 6432, 6750, 5244, 5470, 6679, 6970, 6177, 5902, 5161, 3530, 4123, 3600, 4120, 2124, 972, -4826, -5894, -4554, -3964, -5520, -18165, -3628,  ]
[ 325, 937, -2916, -3008, -5644, -8233, -4770, 2646, 6491, 7534, 10508, 11992, 10654, 11231, 13923, 12886, 12182, 11682, 10828, 10913, 10432, 10792, 9438, 8219, 5867, -525, -3050, -2670, -2150, -3722, -16813, -2660,  ]
[ 353, 694, -3602, -3926, -7772, -9446, -3814, 2180, 2731, -2012, -582, -555, -1142, 1999, 4743, 1554, -1257, -3940, -4238, -4285, -4200, -2384, -5759, -4494, -2503, -2589, -4766, -6231, -4351, -4889, -17115, -2523,  ]
[ 502, 1103, -3276, -3688, -5664, -1980, 8696, 17227, 15362, 7444, 7758, 7461, 8157, 10365, 13187, 12123, 10287, 7239, 6675, 7748, 7564, 9013, 4395, 5284, 5073, 4664, -306, -5353, -4503, -5311, -17299, -2531,  ]
[ 94, 748, -3351, -2800, -3186, 591, 8803, 15664, 15763, 12444, 11323, 10962, 9987, 8846, 10885, 12939, 13650, 13151, 13286, 14435, 15474, 15394, 11996, 9797, 9684, 8811, 2232, -3507, -3575, -4687, -16728, -2619,  ]
[ -219, -237, -4511, -2993, -4219, -3446, -3663, -4258, -4948, -4510, -5603, -5265, -6782, -7690, -6809, -5886, -5289, -6150, -6448, -6488, -5384, -4800, -4797, -3463, -2089, -1028, -1962, -3752, -3684, -4863, -16949, -3056,  ]
[ -457, -585, -4293, -2326, -3076, -2014, -3909, -5602, -5664, -4562, -5194, -4950, -4340, -4111, -3587, -3675, -4740, -5838, -5940, -5018, -4111, -3206, -3290, -3047, -3288, -4669, -4330, -4394, -4536, -5821, -17828, -3495,  ]
[ -502, -1495, -4977, -2630, -1842, 169, 46, 93, 1375, 2372, 1930, 2237, 2470, 2361, 2241, 1840, 1832, 1801, 1560, 1075, 903, 773, 496, -317, -2554, -4491, -4640, -4981, -4735, -5713, -17791, -3276,  ]
[ -798, -3973, -10058, -10116, -10731, -8178, -3336, 785, 190, -383, -2123, -3095, -3819, -4330, -4782, -5337, -5586, -5920, -5947, -6060, -5566, -5321, -5159, -4561, -3922, -3600, -3323, -2850, -2333, -3533, -16023, -2221,  ]
[ -371, -3320, -10074, -10774, -13023, -12600, -12865, -7924, -4093, -976, -680, -1206, -2642, -3781, -4542, -4475, -4061, -3730, -3412, -3232, -3133, -3181, -2912, -3188, -3346, -3567, -3989, -4566, -4470, -5356, -17178, -2878,  ]
[ -356, -1345, -4636, -412, -171, -3672, -5352, -7638, -8646, -5844, -2453, -980, -257, -681, -1783, -2694, -3558, -4041, -4449, -4994, -4946, -4840, -5309, -5917, -5767, -5481, -5268, -5007, -4244, -5182, -17008, -2780,  ]
[ -784, -2177, -7603, -6264, -6113, -4615, -5333, -4957, -3757, -3547, -3180, -1813, -78, 896, 403, -894, -2663, -3756, -4497, -4708, -4293, -3636, -3538, -3707, -3594, -3312, -3369, -3416, -3168, -4322, -16613, -2788,  ]
[ -756, -2139, -6938, -4824, -5900, -5825, -7294, -11302, -10248, -3928, 592, -2015, -6380, -4128, -1156, 1072, 1390, 540, -953, -1846, -2665, -3311, -4424, -5075, -4782, -4664, -4468, -4072, -3507, -4467, -16600, -2565,  ]
[ -1037, -2423, -7172, -4593, -5448, -5011, -5613, -11165, -15606, -6157, 3215, 4098, -276, -3636, -6172, -5217, -2968, -113, 1901, 3207, 2549, 1304, 58, -1909, -2865, -3950, -4686, -4981, -4627, -5278, -16819, -2677,  ]
[ -1098, -2737, -7969, -5285, -6280, -5868, -5357, -9122, -15492, -7643, 2489, 3847, 1289, 1761, -63, -2826, -5618, -6873, -5977, -3770, -616, 2186, 4525, 4037, 2709, 872, -1058, -2592, -3283, -5105, -17087, -2931,  ]
[ -674, -1975, -7059, -3933, -5169, -4820, -6526, -10227, -16999, -13575, -5526, -1785, -1909, -151, -371, -237, 43, -2161, -5638, -6757, -6786, -5697, -3876, -2838, -1160, 1426, 2802, 1127, -1113, -3184, -15314, -1863,  ]
[ -361, -1941, -6879, -3873, -5050, -5509, -9552, -14228, -19349, -15031, -11727, -8442, -3779, -346, -1818, -3443, -5730, -8048, -6925, -3993, -2525, -4140, -5132, -5647, -6516, -6846, -7640, -7155, -5567, -5343, -15999, -2026,  ]
[ -377, -1639, -6317, -3466, -4061, -4868, -7106, -9839, -7812, -2979, -5031, -4704, -6711, -4641, -3019, 3703, 6113, -136, -2840, -3309, 121, -465, -3054, -1209, 887, 6107, 4344, 662, -482, -2875, -14963, -1935,  ]
[ 560, 1103, -930, 930, 468, 412, 1407, 3211, 8870, 14767, 14047, 12918, 18316, 22341, 21754, 20350, 16613, 10411, 9686, 14260, 19123, 18030, 17127, 18903, 18683, 16290, 9432, 7736, 7742, 4037, -9117, 442,  ]
[ -2036, -802, -1148, -915, -1808, -2335, -2543, -3742, -4873, -4745, -5062, -4521, 1785, 6132, 6596, 4540, -509, -5181, -4652, -163, 2363, -45, -99, 1800, 3611, 1202, -3277, -4006, -2307, -1744, -10076, -97,  ]
[ -5152, -7801, -8423, -9016, -9462, -9543, -9458, -9181, -8811, -8643, -8654, -9616, -9629, -8356, -6610, -4284, -3899, -4997, -5007, -4807, -4622, -4345, -4019, -4225, -3588, -2456, -1799, -1516, -957, -1285, -8077, 536,  ]
[ 660, 3341, 3745, 4389, 4542, 4934, 5779, 5918, 5985, 6169, 5920, 6046, 6626, 6571, 6014, 3999, 2207, 1753, 1773, 2130, 2035, 1678, 1408, 1218, 573, 303, 39, 463, 393, 559, -4420, 1751,  ]
[ -3016, -3203, -927, -806, -1119, -1893, -2557, -3175, -3821, -4459, -4439, -4294, -4155, -4456, -3991, -3412, -3327, -4098, -4148, -3581, -3407, -3190, -3090, -3066, -3136, -3052, -3254, -3529, -2700, -2409, -8123, -2384,  ]
[ -5145, -6242, -3589, -3613, -3607, -3774, -3258, -3383, -3293, -3458, -3172, -3084, -2636, -1915, -1902, -1513, -1818, -2078, -1385, -759, -830, -876, -707, -543, -339, -586, -977, -1599, -783, -1806, -4476, 481,  ]
[ -2318, -727, 1756, 1270, 1091, 512, 270, 268, -403, -1184, -937, -723, -803, -1144, -1284, -1772, -2415, -3434, -3388, -2668, -2338, -2691, -2868, -3081, -3030, -2802, -2387, -1568, -2355, -1902, -6322, -3168,  ]
[ -4039, -4381, -1805, -3136, -2800, -3098, -3198, -3281, -3940, -4306, -4593, -4501, -4030, -3726, -3646, -4386, -5057, -5575, -5192, -4667, -4120, -3644, -3343, -3322, -2947, -2909, -2498, -3265, -3223, -7139, -12710, -4273,  ]
[ -2954, -978, 1599, 687, 1348, 748, 867, 672, 297, 659, 1636, 3817, 4129, 3892, 3578, 3591, 3682, 3699, 4285, 3553, 2431, 1354, 841, -786, -2172, -1692, -622, -1724, -5887, -5394, -5166, 1170,  ]
[ -2095, -1660, 466, -408, 437, 732, 924, 680, 592, 64, -750, -337, -660, -667, -671, -1008, -1001, -1182, -842, -826, -695, -69, 169, -795, -2120, -3172, -5712, -7768, -4767, -655, -273, 1440,  ]
[ -24395, -14214, -8186, -7589, -10840, -17023, -16671, -13898, -13781, -12411, -10992, -12367, -14593, -14953, -15467, -15246, -14440, -15267, -15610, -15361, -15175, -14429, -14823, -15282, -15478, -16534, -15455, -14383, -15893, -14982, -6623, -21408,  ]
[ -29557, -10605, -7996, -6326, -8756, -21049, -27309, -26475, -25099, -18510, -14618, -16239, -19082, -20099, -21714, -21481, -19005, -20361, -22176, -22332, -21585, -20413, -20997, -22351, -22719, -22021, -19427, -17515, -19022, -16893, 8086, -15857,  ]
[ -29018, -10832, -6495, -7863, -7122, -14308, -23408, -32354, -32207, -19516, -14502, -14430, -14750, -16454, -18237, -17236, -14003, -15212, -17177, -16260, -15805, -15435, -16880, -20498, -16733, -12946, -13562, -16721, -19161, -18424, -7716, -23076,  ]
[ -28139, -9951, -6475, -9533, -7604, -9896, -20525, -39582, -43190, -28624, -30384, -29732, -27389, -29036, -30450, -30058, -27890, -30222, -32313, -29243, -29845, -29922, -30894, -36788, -28121, -14466, -14577, -19093, -19748, -18052, -8072, -23475,  ]
[ -28261, -10359, -7163, -9505, -8455, -7879, -15955, -33619, -26815, -16016, -27228, -27299, -22425, -25760, -26607, -24479, -22538, -25468, -28693, -25177, -27798, -27932, -28580, -35846, -27847, -15331, -14677, -18105, -19465, -18244, -7707, -23407,  ]
[ -28772, -11025, -7238, -9273, -9249, -10971, -20543, -33564, -16233, -4378, -13078, -6773, -4448, -12185, -13267, -8466, -3525, -5745, -6177, -4597, -9810, -8762, -7337, -17405, -18697, -17003, -13538, -14731, -18299, -16842, -6170, -22411,  ]
[ -29047, -11188, -7697, -8903, -8102, -14213, -33309, -47869, -30429, -18295, -20457, -15973, -15614, -21905, -23611, -20170, -18462, -20573, -19639, -20696, -25911, -23894, -21809, -23416, -30650, -33050, -19743, -13953, -17133, -16693, -5838, -22028,  ]
[ -29389, -11328, -8609, -9207, -4812, -11892, -28989, -37272, -27051, -19612, -19519, -18856, -16613, -18212, -18286, -17791, -20716, -22970, -21714, -24909, -29032, -26605, -22506, -20067, -29281, -34341, -21125, -15042, -17656, -16535, -6074, -21715,  ]
[ -29897, -11187, -10495, -10847, -5474, -6953, -11362, -11308, -9313, -6992, -5596, -6613, -3937, -4543, -4141, -4060, -4609, -3659, -2524, -6041, -9201, -7388, -6773, -3567, -10161, -16911, -13689, -12152, -16345, -15792, -5472, -21212,  ]
[ -30446, -11211, -11979, -13799, -8453, -8348, -6969, -8003, -14342, -13945, -11266, -13448, -12771, -12603, -11877, -12422, -12496, -10957, -11055, -12466, -14373, -14321, -16191, -11435, -7950, -10873, -13716, -14111, -16221, -14949, -5122, -21259,  ]
[ -31174, -11128, -13639, -17060, -13691, -15131, -11974, -10967, -17361, -17806, -16551, -17948, -17461, -16910, -15643, -16568, -17977, -17695, -17437, -16966, -16886, -17457, -19214, -16750, -13576, -13774, -16156, -17008, -18287, -15735, -5648, -21783,  ]
[ -32671, -13139, -15801, -21038, -20353, -22756, -18015, -10421, -12119, -11349, -11243, -13245, -13554, -12892, -12472, -12624, -13592, -14799, -14603, -13539, -13828, -14199, -14442, -15632, -15045, -15396, -16755, -17282, -18017, -16000, -5587, -21760,  ]
[ -33617, -13755, -14861, -24010, -30623, -41869, -40830, -29861, -20129, -15153, -12691, -12880, -14692, -15805, -15762, -16267, -17148, -18108, -18054, -17664, -17651, -17209, -15933, -16175, -16543, -16281, -16209, -16048, -16754, -15343, -4730, -21158,  ]
[ -33579, -12757, -10661, -18631, -23777, -38914, -54722, -58509, -46265, -29734, -18192, -14355, -13746, -14529, -16036, -17264, -17806, -18161, -17577, -17606, -18262, -17372, -16213, -16261, -16077, -16400, -16707, -16928, -17693, -16044, -5718, -21761,  ]
[ -34069, -13281, -9403, -12217, -8372, -8812, -25884, -53879, -64022, -53837, -33210, -21097, -16841, -14292, -14003, -15646, -17833, -18804, -18452, -18733, -19500, -19306, -18308, -17637, -17698, -17321, -17172, -17351, -18003, -15495, -5394, -20931,  ]
[ -34265, -15097, -14527, -18400, -15180, -11463, -6930, -14728, -46701, -60058, -46030, -28551, -24523, -21239, -17257, -16245, -16515, -17095, -17709, -18541, -18759, -18002, -16925, -16894, -16859, -16032, -15987, -16325, -16895, -14992, -4971, -20441,  ]
[ -34271, -14228, -14225, -19559, -18433, -19747, -14726, -5821, -19875, -50088, -50083, -31423, -27957, -29764, -26172, -21960, -18999, -17765, -17220, -16905, -16963, -16338, -15353, -16722, -17968, -17195, -16628, -16608, -16742, -14898, -4518, -19803,  ]
[ -34422, -14922, -15535, -20650, -18093, -20537, -20543, -12951, -11965, -39050, -46281, -23523, -17881, -23822, -26626, -28871, -28028, -24510, -21299, -19377, -19939, -17909, -14656, -15105, -16290, -16299, -16601, -17166, -17800, -16223, -5521, -20144,  ]
[ -34855, -15675, -16728, -22300, -19708, -20263, -22801, -19861, -18170, -38805, -44344, -19785, -7059, -9795, -14320, -20677, -25495, -29368, -30453, -29012, -27442, -23886, -19155, -17978, -18483, -17335, -16093, -16054, -16523, -15276, -5708, -20537,  ]
[ -34575, -15188, -15821, -22130, -20013, -19602, -22087, -21225, -26982, -41984, -50877, -35489, -20848, -9354, -7634, -12713, -18897, -28463, -32029, -33504, -34483, -36031, -34432, -29513, -26922, -23826, -20767, -17095, -14853, -12689, -3375, -18837,  ]
[ -34610, -15529, -14354, -21150, -19835, -18871, -17823, -21487, -33578, -42784, -45181, -43285, -37891, -27949, -27476, -28804, -22923, -21031, -27092, -34330, -34172, -33715, -39137, -43279, -43902, -37455, -30464, -27438, -23782, -17194, -4864, -17964,  ]
[ -33976, -14767, -13054, -19817, -19798, -18524, -15445, -18379, -27937, -26618, -11741, -21089, -36366, -35785, -38492, -33909, -14236, -4495, -16717, -32756, -24775, -12482, -18755, -34750, -40125, -27480, -17684, -18789, -19394, -16223, -5412, -17430,  ]
[ -32609, -16424, -15184, -21063, -21835, -21367, -20069, -18843, -21145, -16698, -2216, -4258, -14586, -12579, -14604, -15603, -7763, -2364, -8072, -18338, -12233, -623, -1350, -9675, -16562, -12358, -7275, -9073, -12435, -11859, -2599, -14335,  ]
[ -32167, -21825, -17169, -21606, -22904, -23345, -24251, -24356, -24772, -23778, -20307, -19439, -21542, -17836, -14655, -15190, -13481, -13413, -14130, -14541, -14296, -12391, -11492, -10158, -10340, -11747, -12206, -12482, -14092, -13217, -4052, -12738,  ]
[ -29680, -21851, -17957, -20504, -21402, -21792, -22073, -22005, -22681, -22408, -21894, -22369, -22579, -21750, -20129, -16993, -13867, -14908, -16779, -16029, -14439, -14871, -15450, -14069, -12577, -12147, -12336, -12624, -14394, -13506, -6172, -11245,  ]
[ -18887, -11930, -8088, -8714, -9128, -8815, -8674, -8231, -8234, -8434, -8356, -8233, -8261, -8546, -9635, -9640, -8671, -10116, -12318, -12294, -11744, -12112, -12726, -12862, -12912, -13164, -13360, -13897, -15802, -16237, -10055, -10184,  ]
[ -20449, -16431, -13005, -12968, -13349, -12831, -13182, -13332, -13094, -13534, -14066, -13837, -12819, -12156, -12121, -12507, -12270, -12826, -14532, -15153, -14212, -13515, -13540, -13706, -14188, -14540, -14036, -15300, -20078, -24069, -17030, -13587,  ]
[ -18869, -18105, -15060, -13715, -13860, -12103, -12624, -12273, -11100, -11867, -12467, -11231, -9989, -9831, -9937, -9945, -9307, -7978, -8891, -9525, -8592, -7897, -7138, -7031, -7445, -8215, -10401, -15051, -23607, -21222, -8286, -10789,  ]
[ -12371, -11578, -8840, -6971, -7286, -5955, -7172, -6870, -5524, -6929, -8814, -8914, -7575, -7808, -8680, -9122, -8392, -8186, -9055, -9670, -9010, -7631, -6534, -6312, -8138, -11693, -16618, -22063, -20062, -13318, -6084, -10567,  ]
[ -13347, -11963, -9493, -6179, -6817, -5733, -6795, -6705, -5915, -7749, -9215, -8008, -7060, -8641, -9736, -9393, -8285, -8862, -10355, -10161, -10073, -9480, -8330, -8682, -13612, -19464, -21076, -16306, -12652, -12041, -11046, -11569,  ]
[ -12389, -12848, -9895, -7190, -7406, -6001, -6424, -7085, -7290, -8935, -9109, -6458, -6153, -7934, -9420, -9190, -7878, -8208, -8311, -7806, -8421, -10546, -10392, -11568, -15114, -14179, -10091, -7310, -11851, -14092, -10689, -10483,  ]
[ -7558, -7725, -6960, -5817, -5998, -5069, -5164, -5430, -5851, -7011, -7626, -6084, -5958, -6893, -7778, -7826, -7329, -7490, -7065, -6251, -6031, -7552, -7293, -6834, -7863, -6673, -4819, -8263, -11405, -11455, -6505, -5682,  ]
[ 17026, -2911, 21791, 23329, 22371, 23819, 22868, 21663, 22129, 22454, 21591, 21322, 22365, 22299, 22574, 22811, 21616, 22140, 22727, 22716, 22645, 22068, 22578, 23240, 23036, 23003, 22085, 21670, 23343, 23771, 8785, -1349,  ]
[ 13127, -37599, -2385, 3577, 1223, -951, -4169, -6491, -7362, -5453, -5057, -3440, -3311, -2910, -3810, -2595, -3857, -4549, -3684, -4929, -4641, -4471, -4225, -3035, -3779, -4027, -2562, -1592, -641, 1025, 1388, -10370,  ]
[ 14812, -43673, -6821, -139, -578, -3017, -7516, -10063, -14838, -15404, -14635, -10622, -10137, -8426, -8799, -8952, -9136, -9425, -6784, -7009, -6730, -6877, -7031, -5775, -4374, -6031, -2446, -3027, -4771, -4131, -3708, -4991,  ]
[ 15430, -43934, -7068, -1971, -1940, -5481, -10018, -15344, -22936, -27275, -30257, -26892, -28440, -27493, -27095, -28413, -27671, -27588, -24750, -24587, -23354, -22553, -22097, -21055, -16199, -15868, -7272, -3526, -4785, -4125, -4088, -5359,  ]
[ 15184, -45147, -7232, -2824, -2451, -2266, -1460, -1075, -3454, -8887, -13236, -12141, -15517, -14863, -14839, -15432, -14487, -13865, -11058, -11910, -11408, -9060, -11171, -15785, -11812, -14535, -9152, -4285, -4869, -4392, -4103, -5358,  ]
[ 15003, -45144, -6789, -2977, -4668, -5814, -7735, -5227, 1973, 470, 6888, 10296, 6812, 5072, 3605, 3378, 7705, 9711, 11477, 10911, 10336, 11826, 9136, -1029, -3501, -11892, -10742, -6774, -2780, -2167, -2819, -5124,  ]
[ 15126, -45109, -6087, -2854, -7342, -10652, -17875, -23329, -17331, -18791, -10062, -7194, -9165, -9792, -8825, -13738, -14143, -16039, -14631, -16651, -16776, -14896, -17311, -18195, -19159, -19081, -16696, -13529, -4776, -2805, -3216, -5191,  ]
[ 16101, -45079, -4829, -2188, -4471, -561, -750, -3131, -2063, -6404, -4581, -2080, 911, 2124, 3723, -2235, -6218, -8772, -7634, -9682, -9677, -8339, -10401, -5524, -12348, -10375, -10747, -11990, -5720, -3108, -2950, -4702,  ]
[ 16780, -46266, -3999, -344, 1196, 12322, 21652, 25684, 23282, 19050, 16477, 17368, 18829, 18889, 21011, 20052, 20098, 19665, 21370, 21517, 20280, 18359, 15364, 15735, 7646, 4786, 2203, -4309, -3536, -2278, -2216, -4466,  ]
