[ 2881, 8851, 11014, 6209, -2248, -4452, -5327, -5264, -5820, -8452, -10525, -6513, -9069, -275, 1370, 12653 ]
[ 6992, 12208, 2431, -4373, -3232, -4185, -5037, -4380, -2952, -2769, -3443, -4526, -1083, 4273, 1258, 12484 ]
[ 11410, 23801, 10243, -10299, -18371, -14246, -1155, 582, 2184, 667, 1238, 616, 3808, 4864, 531, 11187 ]
[ 7743, 15994, 13263, -2429, -11014, -15012, -8596, -9764, -72, 4043, 4989, 4250, 5184, 4891, 1119, 11916 ]
[ 5343, 12634, 8129, 13873, 8924, -1759, -5246, -16697, -16995, -19141, -15070, -5385, 1428, 3760, 240, 11157 ]
[ 4777, 11015, 7959, 18925, 21759, 1117, -9458, -3078, 352, -3376, -15033, -22485, -21271, -1577, -1739, 8099 ]
[ 3267, 5283, 2343, 14196, 7375, -13021, -33190, -25536, -12983, -15103, -19965, -35154, -37081, -13949, -12116, 4137 ]
[ -9020, -13494, -17653, -14988, -31266, -49021, -60888, -60479, -46503, -41222, -39506, -55342, -59555, -39707, -27828, -4679 ]
[ -3083, -9483, -13983, -13531, -21886, -24510, -25118, -26053, -20160, -19232, -20275, -22560, -18867, -18092, -14203, 4014 ]
[ 5331, -4014, -8813, -9019, -7904, -8971, -9866, -9186, -4409, -4054, -4502, -2901, -8496, -10351, -6863, 1510 ]
[ 5851, 961, -3272, -3486, -1579, -1810, -3465, -4338, -4276, -6139, -5814, -6008, -11247, -20527, -21314, -17484 ]
[ 4131, 2327, -292, -1039, -556, -2878, -5195, -5412, -4941, -6555, -4645, -4993, -6304, -8013, -10398, -4690 ]
[ -22409, -28037, -26766, -21370, -29068, -33562, -35005, -35239, -34736, -36125, -33061, -30890, -27379, -28389, -18114, -636 ]
[ -58293, -76530, -63257, -51253, -55546, -59067, -56127, -55945, -54119, -54533, -51066, -54290, -56867, -62389, -68789, -24454 ]
[ -39856, -54091, -29058, -12939, -23536, -32793, -34135, -34756, -33898, -34331, -29537, -23625, -23991, -24883, -44969, -13350 ]
[ -37619, -48685, -32547, -23134, -20583, -16489, -13560, -18601, -21118, -20615, -17894, -11041, -21339, -30384, -48010, -14812 ]
[ -35178, -46976, -40457, -34901, -27456, -22933, -20704, -23981, -24036, -20801, -19108, -14013, -22946, -26591, -48991, -16760 ]
[ -30501, -26421, -27949, -39488, -48976, -55409, -52358, -49215, -49721, -46664, -40498, -41445, -36209, -35558, -51018, -17955 ]
[ -32257, -28600, -25723, -22745, -27904, -35707, -44396, -43845, -40232, -35533, -31146, -30999, -32518, -35000, -50496, -16966 ]
[ -34799, -31665, -25445, -39492, -47432, -47348, -44071, -46282, -47704, -46736, -43574, -39132, -37076, -37576, -53021, -18578 ]
[ -35216, -41519, -36924, -6985, 3183, -32145, -51689, -53013, -39617, -32599, -40884, -46613, -49564, -48650, -58608, -21456 ]
[ -30492, -30436, -35011, -12035, 32818, 32202, 10386, -20610, -41295, -40244, -29916, -16548, -18231, -29032, -52374, -20722 ]
[ -34816, -38868, -43701, -37749, -25988, -26352, -15774, -9311, -9525, -28858, -55774, -70857, -75298, -63335, -70702, -29676 ]
[ -30898, -35788, -38563, -41014, -44967, -40490, -49260, -54578, -39582, -49306, -52491, -52244, -48689, -39254, -61820, -30797 ]
[ -50062, -69301, -77051, -82864, -90746, -92822, -92146, -90772, -84491, -82374, -87356, -86797, -79460, -66028, -66043, -29435 ]
[ -20256, -27869, -29082, -28874, -28298, -28425, -29334, -32583, -32899, -38518, -41022, -44269, -41585, -37245, -39480, -19321 ]
[ -11178, -20849, -21252, -17183, -12449, -11073, -11116, -12047, -9703, -7823, -6492, -3520, -3436, -5202, -11802, -1998 ]
[ 1248, -2730, -1959, -1190, -704, -2272, -2329, -3244, -3207, -2256, -347, -1998, -12183, -15455, -17283, -13123 ]
[ -34266, -52480, -29562, -28497, -28891, -29184, -27250, -26267, -24892, -25263, -22929, -21061, -17896, -17362, -32620, -18842 ]
[ -31550, -60253, -43183, -35283, -27129, -26418, -20391, -20522, -21666, -24214, -22328, -23439, -22025, -20281, -32408, -18707 ]
[ -24546, -56490, -38087, -23793, -2561, -618, 6337, 4963, 1039, -3854, -4681, -8631, -17782, -16597, -33520, -14506 ]
[ -24987, -53607, -20953, -6458, 9960, -2109, 1144, -906, -1711, -4638, -5817, -2582, -7114, -10628, -32354, -14920 ]
[ -27570, -53369, -18420, -10399, -1675, -9978, -8037, -5266, -7455, -4250, 383, 5197, 2048, -570, -28915, -14906 ]
[ -33075, -70437, -56550, -63919, -50504, -27669, -16941, -12457, -13549, -9262, -1426, -3197, -8639, -10142, -29482, -15278 ]
[ -32858, -64659, -38151, -48475, -60311, -50164, -37874, -26302, -18195, -11381, -7323, -5484, -5602, -6186, -29933, -15713 ]
[ -29653, -56357, -17731, -12127, -13901, -33080, -48889, -40535, -36108, -25752, -16732, -10656, -8660, -7169, -29132, -14918 ]
[ -27380, -56311, -30982, -43380, -26702, 9733, -3248, -9956, -30229, -41432, -48516, -40353, -31175, -20545, -35577, -17076 ]
[ -22665, -42923, -19455, -59315, -66682, -21437, -6507, -3945, -17723, -29281, -43253, -59140, -52715, -39703, -41306, -16534 ]
[ -29700, -51926, -27681, -41737, -47345, -33363, -30125, -40028, -41353, -23951, -6120, -2273, -4739, -17547, -33471, -15378 ]
[ -28298, -50790, -25425, -29460, -36600, -25488, -25066, -31245, -47147, -39320, -20423, -12281, -1682, -11852, -28688, -13693 ]
[ -1792, -8767, 16113, 16421, 9524, -2205, -2228, -4107, -8238, -8965, -11769, -14946, -11116, -5687, -10467, -4893 ]
[ 7853, 12403, 31872, 36933, 37253, 34727, 33147, 31130, 31451, 32212, 36016, 36753, 32391, 26025, 4559, -2431 ]
[ 3383, 6221, 17869, 18528, 15148, 11547, 9649, 11069, 11706, 13011, 15878, 15142, 8520, -7875, -24870, -10316 ]
[ 3064, 3905, 6315, 6411, 3691, 1488, 716, 2338, 2249, 1504, 2247, -559, -6748, -14055, -7016, 4396 ]
[ -26923, 9015, 9659, 3584, 6415, 18175, 24433, 22304, 21858, 24123, 22429, 17222, 12743, 15687, 5202, -13226 ]
[ -47990, 12792, -645, -22788, -18004, 5383, 18023, 18054, 16311, 21336, 19065, 8598, 1552, 14146, 1766, -22938 ]
[ -54082, 10602, -9792, -41666, -39232, -4999, 1498, 4454, 3429, 6712, -2461, -12987, -20145, -6693, -6911, -25332 ]
[ -58271, 7377, -14396, -32917, -26048, 1501, 5263, 8421, 6544, 1544, -6347, -16541, -19955, -14803, -9868, -25904 ]
[ -61835, 9150, -3749, -14880, -5261, 3812, 2962, 7299, 6503, 410, -8499, -12447, -17761, -6660, -9229, -26425 ]
[ -65810, 5481, -7261, -17498, -4714, 6360, 2056, -3207, -5584, -8391, -11620, -14340, -6434, 4402, -6927, -25099 ]
[ -68101, -4677, -23052, -33017, -29380, -1784, 13060, 13793, 6450, 2737, 2221, 2587, 4844, 6358, -6305, -24881 ]
[ -65835, 6776, -12592, -42460, -69762, -57921, -9709, 18971, 24391, 22486, 16094, 10354, 7578, 5982, -6784, -24006 ]
[ -66708, 10099, 8181, -11027, -76114, -94398, -51772, -4444, 9289, 20914, 23337, 25033, 27233, 20637, 1261, -19741 ]
[ -65359, 11376, 1804, -13950, -74531, -92129, -51321, -21906, -27370, -18974, -15496, -4744, 2278, 1923, -5033, -18629 ]
[ -55049, 26006, 17561, -4320, -31089, -53348, -11407, -1883, -7114, -2201, -15238, -5366, -13766, -5658, 4201, -9813 ]
[ -48792, 21092, 19042, 11559, 6787, -1054, -8483, -11862, 4356, 7789, 7382, 11600, 2257, 26515, 19326, -2074 ]
[ -49740, 4995, 4303, -37, -5261, -9155, -9776, -5733, -393, -108, -3521, 1663, 451, 14148, -1347, -15877 ]
[ -47540, -11079, -8246, -9055, -10633, -10438, -8807, -9416, -11194, -9725, -10188, -8140, 69, -2781, -16638, -17035 ]
[ -40377, -9349, -1387, 549, -1003, -1620, 1637, 1881, -689, 2398, -823, 2885, -673, -15708, -18618, -2665 ]
[ -26723, -8803, 989, 1943, -1650, -3841, 220, 3045, 1907, 4109, 796, -5042, -18723, -23592, -5262, -1917 ]
[ 12485, 3941, -623, -2922, 5484, 6418, 5821, 6016, 7524, 7724, 6038, 5293, 6594, 6020, -4120, -6504 ]
[ 6435, -7293, -16280, -20085, -3804, 74, 1564, 3038, 5941, 7520, 6239, 1642, 1377, -1741, -13570, -12180 ]
[ 8850, -4045, -16717, -20326, -457, -546, 29, 2370, 3819, 3865, 3644, 31, 850, 1416, -8857, -11129 ]
[ 7556, -4311, -8755, -8941, 7189, 4420, 4937, 5583, 4527, -515, -2174, -2855, -597, 4296, -7372, -9951 ]
[ 4393, -6119, 2462, 6309, 19127, 21978, 20862, 21111, 19602, 17225, 15171, 16808, 6269, 6217, -5500, -9647 ]
[ 6141, -46, 3371, 339, 810, 7286, 8382, 7536, 6832, 7087, 8045, 7198, 3702, 3824, -5701, -10433 ]
[ 4011, -6718, 5986, 4559, -2277, -7482, -9477, -3445, -1244, -366, 1394, 2774, 4475, 4826, -5616, -10017 ]
[ 4727, -9760, -10211, -21002, -24790, -6955, -4275, -9638, -6295, -910, 2839, 3619, 3734, 4333, -4894, -9468 ]
[ 3727, -11183, -7538, -24241, -39999, -19645, -3319, 6508, 9413, 4522, -3130, -3168, -1733, 3244, -3935, -8810 ]
[ 3322, -8343, -2412, -14537, -12386, 10034, 12637, 4992, 10054, 17167, 29598, 26697, 23119, 12519, -1645, -9366 ]
[ 4117, -6763, 205, -4402, 3872, 17341, 23620, 23818, 12124, 8789, 19322, 21851, 25993, 16182, 728, -7523 ]
[ 16042, 12953, 17643, 20536, 16271, 18092, 25312, 20497, 8588, 8520, 14582, 17009, 14644, 9365, 2646, -6640 ]
[ 5552, 7865, 13163, 12790, 9646, 9273, 10061, 4840, 2596, 2204, 2190, 2968, 1879, 5687, 4742, 3165 ]
[ 1068, 6672, 9669, 8233, 7743, 8081, 8013, 6777, 6997, 5254, 4670, 3441, 5242, 10065, 11741, 390 ]
[ -6795, -3638, 352, -419, -802, 834, 1467, 1154, 1612, 579, -1504, -4216, -1023, 6687, -2845, -5485 ]
[ -157, 2969, 2647, 1222, 1545, 1932, 1906, 2232, 2901, 1301, 755, 2359, 6958, -844, -6063, -2567 ]
[ -15320, -24064, -25604, -15598, -14568, -22170, -27372, -26660, -26750, -28349, -27399, -24662, -22942, -22139, -25765, -22132 ]
[ -5643, 2426, -2704, 1869, 8654, 10668, 5754, 2525, -469, -1519, 381, 3057, 980, -3233, -2042, -7782 ]
[ -1942, 7235, 3621, 488, -3105, -1332, 3628, 641, -3247, -4549, -2486, 4276, 7588, -628, -4386, -9309 ]
[ -1159, 7857, -4381, -8954, -2306, -764, -2677, -2045, -165, 4504, 7927, 9338, 7593, 4217, -1712, -8155 ]
[ -1009, 6277, -12280, -25881, -22281, -12942, -16489, -17876, -15830, -15379, -10844, -9383, -8369, -7083, -2034, -7415 ]
[ -128, 9339, 14252, 11316, -2746, -12029, -10635, -8647, -8397, -7652, -7823, -5665, -2748, -5196, -4253, -8341 ]
[ -1774, -3477, -6521, 20794, 33005, 14834, -3403, -10768, -9523, -8720, -9536, -9033, -8335, -7538, -3939, -8198 ]
[ 1298, -246, -20738, -24483, 9583, 39551, 28498, 4444, -8490, -12329, -10433, -7623, -7109, -7489, -4132, -8004 ]
[ 2527, 9465, -1971, -4734, -9982, 5223, 26148, 25782, 20844, 8875, 3870, -6986, -12048, -11413, -6044, -8931 ]
[ 1387, 6729, -2587, 2463, 2522, -1973, 10564, 10558, 12201, 27998, 34415, 32986, 21959, 7198, 1070, -7709 ]
[ -3888, -779, -13312, -18140, -35135, -48705, -41921, -24044, -26669, -31236, -25603, -17758, -1226, 3752, 3976, -5162 ]
[ 6289, 14616, 2268, -3469, -17523, -31228, -45865, -37319, -20811, -29858, -37409, -37934, -35347, -13814, -2126, -922 ]
[ 3595, 16637, 8096, 3904, 6365, 9173, 8179, 11352, 17363, 13395, 14346, 17196, 17677, 20808, 22296, 13283 ]
[ 11325, 19418, 15899, 14795, 14985, 14471, 15482, 16038, 15964, 15352, 15934, 15794, 14396, 5620, 1476, 6505 ]
[ 6678, 9425, 7267, 5529, 3443, 1057, -393, 806, 447, 861, 3400, 3080, -7564, -16657, -5934, 3867 ]
[ 5746, 7323, 5657, 4674, 3764, 2793, 3302, 2281, 2537, 3775, 3566, 790, -4953, -2334, 10854, 13433 ]
[ -15833, -25551, -15276, -14359, -19517, -16685, -16829, -16050, -16557, -19239, -18271, -15741, -12641, -12809, -8325, -4675 ]
[ 2085, 107, 21117, 13584, 914, -6870, -7455, -8400, -14218, -20923, -17732, -5608, 6254, 14473, 19377, 19645 ]
[ 1343, -5966, 7825, -1066, -8559, -12248, -10387, -13601, -20415, -25465, -22485, -18601, -11630, 875, 12010, 16546 ]
[ 2028, -3104, 4279, -11171, -11257, -14381, -16049, -17447, -18615, -19717, -14191, -8223, -6863, 4599, 12070, 17493 ]
[ 3968, -7777, -2258, -10105, -17926, -23684, -24049, -24249, -25875, -25624, -19685, -11054, -4602, 4623, 13421, 19379 ]
[ -1001, -34089, -38707, -33849, -9914, 2025, 2144, 2046, -79, 654, 3393, 4439, 8221, 7823, 13906, 18831 ]
[ 5538, -16243, -39783, -69474, -60360, -26745, 567, 7542, 6045, 3902, 4800, 5719, 7424, 9313, 13399, 17501 ]
[ 1643, -16079, -5487, -35578, -42652, -38134, -32119, -17864, 4426, 12863, 13171, 12706, 11930, 11013, 15111, 18916 ]
[ 4841, -9085, 32, 1362, -9006, -27000, -28568, -42461, -53793, -50964, -28602, -2708, 10079, 13640, 16796, 19820 ]
[ 5491, -5576, 5764, -15224, -37791, -52210, -46688, -46326, -49591, -56054, -75838, -81209, -66602, -30831, -3153, 15357 ]
[ -2935, -10110, 7853, -1454, -21994, -32614, -40361, -33924, -32822, -34515, -31753, -41985, -29382, -14237, 1745, 17534 ]
[ -37434, -58542, -50740, -66379, -83448, -87602, -93529, -81354, -70494, -65829, -60738, -63538, -50259, -32097, -14773, 9901 ]
[ -21102, -29803, -19956, -22665, -26174, -30021, -27623, -22748, -25082, -25268, -25232, -23607, -18162, -19801, -10930, 4828 ]
[ -5452, -12661, -7338, -4234, -3635, -6508, -5634, -5046, -4965, -3711, 455, 2900, -4551, -11897, -17264, -4878 ]
[ 2487, 323, 2620, 3239, 3819, -1001, -1821, -2542, -3721, -4341, -1317, 253, -11762, -34215, -35387, -19966 ]
[ -1034, -3547, -4043, -3471, -4845, -9789, -12079, -10959, -12311, -10699, -5967, -6408, -18076, -23167, -17975, -1170 ]
[ -29804, -1718, -1733, -2600, -935, -3678, -4842, -3485, -1886, -23, 238, -1887, 1792, 5689, 970, -6573 ]
[ -46395, -15759, -22700, -33374, -15062, -6169, -8032, -8862, -7105, -2985, -10483, -19667, -15351, -5764, -2389, -15532 ]
[ -36857, -452, -16396, -24078, -842, 4151, 4157, 7485, 8633, 12215, 4732, -6357, -8694, -764, 8097, -7627 ]
[ -33593, 541, -18581, -18371, 3971, 1732, 1168, 3118, 909, -4572, -10420, -26615, -21263, -1176, 7708, -6889 ]
[ -35675, -1641, -11566, -8276, 19599, 29194, 24931, 27191, 25842, 22759, 13439, 4537, 726, 7324, 9628, -5905 ]
[ -30573, 8763, -3272, -32265, -41480, -12066, 2802, 4839, 3028, 2793, 1210, -2632, -1751, 3283, 8892, -7446 ]
[ -38432, -6040, -12584, -25952, -41513, -56285, -36815, -12953, -4129, -206, 1515, 5051, 7444, 9965, 9088, -7698 ]
[ -41133, -10582, -17414, -42735, -58169, -56374, -51407, -50690, -33507, -16298, -3370, 4145, 8169, 9442, 9519, -6433 ]
[ -40246, -1314, -7297, -33364, -67175, -57009, -32666, -36489, -27271, -25239, -35559, -33928, -21914, -6103, 4480, -6714 ]
[ -41733, 1074, 8974, -7328, -41880, -326, 38130, 24890, 22901, 22407, 24642, 22172, 9362, 8734, 7487, -9963 ]
[ -56211, -19676, -15126, -33527, -48524, -38447, -24515, -14218, -14527, -10555, -859, -13475, -19817, -10825, -5064, -15970 ]
[ -31713, 1251, 3846, -10081, -22048, -32972, -52503, -47588, -52312, -54001, -44324, -52269, -51728, -29897, -11283, -18608 ]
[ -19841, 1650, 6106, 4670, -1793, -12079, -23421, -20693, -19402, -18794, -21152, -27581, -22135, -10731, -409, -3488 ]
[ -9775, 8374, 8023, 6152, 7480, 9485, 12664, 13378, 15366, 15359, 14781, 12541, 5292, -8746, -2785, 1489 ]
[ -12952, -2263, 102, -387, -1702, -2021, 2637, 2752, 2105, 4003, 3342, -5431, -27941, -41117, -37045, -20362 ]
[ -5522, 1283, 3760, 1865, -4389, -6530, -3864, -2807, -2704, -2566, -4131, -17569, -33579, -40314, -27610, -10134 ]
[ -1934, 9724, 6390, 6533, 3107, 2255, 59, -143, 59, 1123, 451, 2189, 3136, 6153, 5290, 2830 ]
[ -3248, 4520, 2363, 4691, 1912, 245, -4523, -4893, -5631, -5651, -4792, -880, 3625, 7249, 1380, -1701 ]
[ -2411, 7635, 7470, 9840, 1445, -2758, -10749, -10169, -11003, -11593, -10418, -3298, 3833, 9888, 2608, 1698 ]
[ -2465, 8067, -1331, -4055, -5343, -3598, -8023, -9454, -10770, -11909, -10027, -6527, 4025, 3580, 2671, 1141 ]
[ -1600, 10179, 1164, -396, 465, -470, -4205, -3321, -3138, -2311, -2297, 6168, 5223, 5579, 635, 1232 ]
[ 3420, 21008, 12766, 10993, 16643, 5489, -358, -1036, -1283, -1133, 1442, 2560, 4002, 2244, 863, 1269 ]
[ 971, 15598, 10516, 25537, 40109, 33683, 12497, 4811, 4094, 3679, 4101, 4050, 4252, 4368, -287, 1197 ]
[ 767, 17171, 14376, 16848, 27152, 31062, 28879, 12996, 6522, 4431, 5096, 4226, 4126, 3233, -825, 752 ]
[ 605, 15259, 5219, 20644, 28809, 16307, 9682, 8573, 15684, 13918, 6134, 5300, 4087, 3131, 836, 1493 ]
[ 433, 14742, 5735, 13839, 24464, 24227, 14753, -1097, -9529, -3188, 8180, 13534, 14850, 8716, -154, 1953 ]
[ -1686, 12037, -1124, -7330, -5580, -13235, -18664, -19083, -17595, -14601, -29072, -36587, -31543, -17728, -8945, -2535 ]
[ -1274, 5238, -7996, -7088, -12086, -13868, -20907, -23884, -23868, -20639, -15890, -20421, -17877, -16099, -16398, -8376 ]
[ -14875, -17004, -22728, -24487, -25771, -27778, -28111, -23638, -23265, -19927, -19746, -23061, -21752, -22187, -22203, -11144 ]
[ -5266, -1219, -4391, -7706, -8048, -7702, -5987, -7005, -7270, -9122, -9716, -10986, -13674, -19320, -19320, -10891 ]
[ -1203, 1596, -2706, -4999, -5335, -6186, -5688, -6809, -6990, -4828, -3925, -2042, -7007, -8159, -14878, -10470 ]
[ 2624, 6050, 2645, -443, -357, -947, -1471, -2220, -2115, -1886, -1317, -55, -3387, -12278, -17932, -14012 ]
[ 15864, 8115, 3845, -1172, 285, 2222, 2123, 3147, 1651, 808, 1000, 2778, 2333, 713, 6574, 4229 ]
[ 12136, -5961, -3247, -5242, -13776, -11792, -11456, -9212, -9728, -11210, -12238, -7243, -5030, -8182, -514, -1191 ]
[ 10620, -12521, -6294, 640, -5227, -636, -704, 731, 1505, -1783, -199, -3959, -8009, -15193, -8441, -4405 ]
[ 12483, -14266, -5308, -2006, -1687, 1685, 2252, 328, -1243, -395, 607, -2245, -6773, -13489, -9662, -4157 ]
[ 15603, -13384, -53, 2819, -8551, -11887, -7659, -7455, -8454, -5325, -2953, -1272, -4441, -13527, -10349, -5345 ]
[ 16524, -24937, -35601, -32702, -28769, -16168, -12770, -12080, -13378, -10835, -7565, -4167, -7647, -10676, -9681, -5036 ]
[ 12249, -31264, -55421, -82396, -83873, -55383, -24561, -13719, -14262, -14703, -13305, -11375, -12478, -13941, -9463, -5532 ]
[ 13710, -19684, -32394, -67516, -92024, -79525, -59632, -38263, -23076, -14165, -11837, -12299, -13189, -13109, -9368, -5719 ]
[ 14850, -13486, -14455, -22659, -49636, -77025, -71125, -57127, -50123, -41779, -30364, -19672, -14489, -11568, -10152, -6912 ]
[ 15323, -14098, -9514, -10182, -15882, -56230, -72423, -70029, -64874, -67634, -68602, -61704, -45081, -23443, -16892, -9814 ]
[ 14262, -10656, -6231, -11518, -19287, -37962, -49648, -44934, -43568, -67889, -77125, -74845, -53707, -26449, -15824, -6607 ]
[ 1122, -26204, -20571, -21931, -26366, -25688, -21474, -4735, -2635, -13029, -21118, -26816, -25007, -16347, -19161, -12808 ]
[ -10177, -36657, -35160, -34280, -30542, -27673, -27646, -23722, -24947, -30182, -27811, -28129, -26451, -30353, -26330, -10779 ]
[ -6618, -33335, -38547, -36479, -36307, -35680, -35862, -34622, -37024, -38805, -38672, -39737, -43785, -37635, -19033, -7835 ]
[ 8515, -10114, -13893, -12243, -13160, -13410, -15194, -16089, -16918, -17181, -16981, -21403, -20095, -10923, -4561, -6155 ]
[ 10090, -1611, -5170, -4394, -3423, -3391, -4180, -5420, -5090, -4689, -3630, -3519, -240, 2791, -1311, -4756 ]
[ 2613, -4624, 948, -33, -953, 105, -178, 1501, 1581, 1500, 1463, 3670, 4626, 3475, 7166, 10204 ]
[ -16441, -30201, -21600, -17213, -21344, -23894, -26604, -24145, -23517, -24517, -23949, -20972, -16141, -20384, -16422, -242 ]
[ -7254, -11551, -7779, 1161, -2656, -8072, -11562, -12409, -12643, -14406, -12219, -8378, -5504, -2117, 936, 6099 ]
[ -6544, -10274, -4826, 327, -3323, -8494, -8344, -10906, -11915, -12241, -10887, -4559, -1224, -1187, 530, 5390 ]
[ -3706, -8890, -6178, -347, 1351, 1208, -947, -1515, -988, 3482, 3181, 4567, 6035, 2009, 2148, 5897 ]
[ -2130, -10953, -28695, -29885, -19139, -15632, -14113, -13695, -15032, -14095, -9648, -8741, -6553, -6563, 1121, 5570 ]
[ -1765, -1705, -10276, -30907, -30735, -18958, -14718, -11770, -8817, -7648, -7269, -4425, -4798, -5046, -392, 4903 ]
[ -3966, -3907, 3886, -1857, -14358, -28874, -32594, -27276, -17420, -11346, -7487, -6132, -5800, -6129, -943, 4603 ]
[ -3779, -8380, -10486, -3268, 16180, 5339, -21804, -38639, -40063, -37216, -28774, -18274, -13247, -8346, -1582, 3956 ]
[ -2854, -5326, -1371, -978, 14445, 26156, 19159, 5327, -9000, -18615, -27080, -27050, -21624, -13216, -3680, 3741 ]
[ -7801, -11378, -7335, -3121, 9370, 20658, 16716, 19786, 19816, 21293, 11163, -6610, -10106, -12450, -8349, 53 ]
[ -20792, -29809, -32957, -36353, -35603, -29128, -29604, -21313, -31714, -29096, -30825, -26417, -14703, -20736, -19730, -9248 ]
[ -18932, -28535, -29761, -34895, -38932, -46070, -52390, -46935, -49244, -48193, -54527, -58423, -51149, -43591, -26148, -5880 ]
