[ 68415, 27171, -38102, 7600, -29586, -56576, -21837, 14317 ]
[ 90447, 35716, -82349, -24042, 68737, 69233, 62629, 75938 ]
[ 136690, 166657, 143033, 66633, 40063, -11852, 21078, 57057 ]
[ 9981, 43105, 43461, 15950, 18279, -29563, -31031, 11669 ]
[ -41637, -88249, -114731, -131333, -103592, -108014, -75626, -14593 ]
[ -83809, -113983, -98448, -107610, -103253, -80809, -41064, -16594 ]
[ 10343, 43079, 30218, 54947, 34571, 26506, 13111, 97 ]
[ -19979, 11831, -10792, -53898, -43906, -29545, -10693, 15518 ]
[ -29001, -13288, -19331, -31996, -57241, -77983, -46960, -4109 ]
[ -27848, 36941, -62973, -23188, 47465, 60319, 48213, 32890 ]
[ 22873, 69863, 46080, -52682, -3938, -24506, -3909, 9123 ]
[ -1608, 44424, -17101, -100690, -44246, -31078, -57881, -19333 ]
[ -63675, -93800, -33587, -75618, -69173, -35222, -44261, -39360 ]
[ -63709, -69530, -44053, -55246, -60601, -75077, -76160, -68496 ]
[ -21195, -23226, -18065, 56132, 62158, 20146, -2456, -17008 ]
[ -8056, -15919, -13571, 85329, 29398, -34756, -42558, -15308 ]
[ -9658, 13253, 56147, 153384, 134403, 36387, 6732, 5492 ]
[ -22269, -5795, -7319, 52519, 77126, 20449, 36863, 22725 ]
[ -10161, -41847, -76978, -3531, -10407, -10640, 15190, 16541 ]
[ 83234, 117140, 35139, 83010, 17777, 24828, 47596, 14662 ]
[ -16771, 20500, 45988, 86734, 71421, 107387, 10269, -42854 ]
[ 27631, 99466, 50179, 51656, 42132, 37654, -20024, -76631 ]
[ -16193, 1090, 36670, 52406, 57898, 36838, 28474, -4110 ]
[ -23792, 10835, 56477, 110377, 111579, 46237, 4757, -16369 ]
[ -19130, 8278, 109216, 165596, 119567, 57110, 31506, 5731 ]
[ -54266, -37356, 92164, 179879, 122166, 63507, 44950, -10455 ]
[ -55112, -105334, -82774, 13786, 75206, 93370, 57968, -18760 ]
[ 21418, -4832, -10491, 38254, 75359, 79669, 141291, 29681 ]
[ 25499, 82215, 119764, 156766, 132094, 115144, 93796, -8996 ]
[ 58830, 90016, 87875, 100787, 104288, 84888, 40684, -12361 ]
[ -1627, -3947, 8768, 50585, 45963, 29100, -5185, -11387 ]
[ 24738, 17604, -3088, 18948, -17891, -28790, -7606, 3363 ]
[ 44619, 67559, 46118, 53996, 27663, -16375, 8251, 2522 ]
[ 15291, 81813, 57614, 24053, 47145, 44201, 69254, 32089 ]
[ 64318, 108676, 103646, 127452, 59428, 42589, 53540, 32868 ]
[ 59823, 49418, 82383, 126290, 46557, 37394, 18504, 40391 ]
[ -9228, -33906, -44396, -45988, -29929, 17761, 20821, 22503 ]
[ 9953, 2954, -9782, -16723, -16292, 9171, 920, 16871 ]
[ -11907, 12038, 11978, 43311, 53758, 47223, 15539, -8925 ]
[ -4773, -9496, -29913, 3905, 13350, 6988, -8656, -15889 ]
[ -861, 29743, 55287, 60715, -12845, -16972, 6089, -1817 ]
[ -64875, -17959, 101838, 120181, 91447, 39873, 30159, 9585 ]
[ -22993, -11406, 3409, 63624, 76771, 48272, 56102, 6215 ]
[ 36613, 61109, 52179, 102912, 115591, 97986, 130498, 89430 ]
[ -830, 15889, -11368, -5954, 36708, 45210, 48446, 55925 ]
[ 37897, 21245, 6361, 2502, 4497, -2466, 7857, 45839 ]
[ 15014, -6625, -30745, -46049, -21687, -21895, -17398, 19792 ]
[ 5171, -27453, -61325, -50634, -34433, -25247, -20609, 4189 ]
[ -7021, -33550, -56816, -63219, -16256, 24848, 3467, 4662 ]
[ 20709, -12904, -56224, -90646, -75935, -65052, -53614, -17081 ]
[ -6808, 10299, -18714, -48880, -26625, -36818, -60066, -22245 ]
[ -20337, -3186, -4293, -25147, -49225, -59760, -72844, -52058 ]
[ -25197, -1561, 6474, -1279, -15325, -11301, -39662, -8352 ]
[ 16462, 34903, 17247, 17843, 12898, -12555, -6877, -1739 ]
[ -8790, -6451, -31282, -49523, -45081, -23949, -19563, -3626 ]
[ -7510, 9474, -25236, -92573, -88722, -41607, -4281, -880 ]
[ 900, 21363, 31032, -91695, -69972, -48960, -7410, -8044 ]
[ -34954, 25125, -2139, -121134, -70033, -41850, -18168, 17162 ]
[ -51240, -56022, 72365, 6235, -53394, -38179, -44044, 22116 ]
[ -32308, -72385, -23824, -42032, -89084, -69390, -128477, -12072 ]
[ 2487, -81641, -75110, -87599, -91847, -81289, -57304, 26697 ]
[ 30327, -24554, -45297, -47110, -43197, -34278, -31211, -5645 ]
[ 5615, -30979, -5759, 44501, 15654, 10840, 35809, 28766 ]
[ 18684, 3520, 54914, 86166, 42807, 4316, 14843, 9015 ]
[ 40379, 90553, 130354, 131751, 103720, 97048, 73506, 23579 ]
[ 9995, -38023, 60469, 73890, 72048, 55198, 37191, 20378 ]
[ 10383, -90532, -11964, 55338, -15851, 12953, 37466, 25571 ]
[ 28361, -14698, 20689, 115200, 9132, 42299, 77066, 47718 ]
[ 80776, 26254, -18418, 12766, -21428, -54235, -30204, -12290 ]
[ 65985, 6702, -43836, -22818, -19028, -2351, 3179, -8577 ]
[ -1164, 36068, 68737, 99848, 78931, 59244, 40442, -5273 ]
[ -3142, 576, 39143, 90134, 63214, 44979, 20465, 10861 ]
[ -18240, -30465, -5174, 82590, 52558, -2582, -24791, -2414 ]
[ 15907, -6844, -61202, 89925, 63299, 48386, 40615, 10632 ]
[ 39241, 51699, -17143, -10406, 45515, 34185, 27576, 7282 ]
[ 64473, 133202, 56003, 19270, 56546, 52584, 67220, 13870 ]
[ -9545, 101295, 113208, 89226, 88561, 86600, 43596, -12581 ]
[ -37012, 31858, 78817, 67495, 70291, 62514, 42519, 16755 ]
