[ 6521, 57266, 57054, 58338, 53503, 39116, 29438, 23266 ]
[ -11400, -22365, -39302, -50374, -47511, -56348, -33621, -11104 ]
[ -7461, 3350, 26642, -12961, -15071, -22121, -13015, -12091 ]
[ 10942, 56594, 87469, 11693, 14777, 7358, 3925, -7422 ]
[ -14033, 10241, 26299, -4005, -23772, -28085, -43378, -29361 ]
[ -52980, -115724, -66405, -36096, -69404, -17421, -26152, -29746 ]
[ -21455, -108810, -56579, -11362, -97644, -54248, -51102, -44074 ]
[ 27938, -40555, -60222, -33326, -64256, -67550, -36215, -28595 ]
[ 59380, 33861, -4212, 4544, 2952, 5543, -8599, -26351 ]
[ 536, -1701, 10769, 24185, 12645, -17264, -26332, -27798 ]
[ -2701, -26612, -34280, -30723, -24265, -40792, -37142, -26329 ]
[ -13036, -23947, -22763, -40197, -43848, -50479, -46690, -35862 ]
[ -9077, -11081, -32535, -37120, -21562, -17532, -21932, -39008 ]
[ 5849, -14372, -88855, -67722, -66929, -50129, -59437, -66335 ]
[ 30027, 51641, -2543, -16354, -36766, -34126, -51585, -74510 ]
[ -21884, -17502, 19072, 6526, 3718, 10638, -34460, -64233 ]
[ -927, -3286, -8276, -3818, -5567, -21706, -37585, -40103 ]
[ -13442, -2638, 21316, 52515, 43992, 11509, 622, -4157 ]
[ -8898, 5153, 3936, 86352, 67272, 15887, -19824, -2443 ]
[ -25030, -21203, 30040, 135848, 113822, 36036, 3561, 8560 ]
[ -16734, -48523, -14651, 94637, 98579, 53232, 47893, 19239 ]
[ 854, 10946, -95006, -1072, 59416, 38194, 42625, 6471 ]
[ 47893, 74253, 29429, 52503, 81399, 66282, 89616, 23945 ]
[ -21167, 54903, 55353, 64581, 85694, 91046, 65619, 2863 ]
[ -24478, 46518, 69279, 58727, 63265, 81104, 53260, -11902 ]
[ 11088, -5547, 14518, 34054, 23193, 20963, 36648, 12084 ]
[ -3080, -40791, -4587, 21700, 27162, 29604, 17672, -9913 ]
[ -18305, -51067, -6283, 34222, 5055, 11578, -12790, -17747 ]
[ -22132, -68959, -53042, 63117, 46551, 32959, -90, -14054 ]
[ -34256, -103851, -123818, -74420, -9737, -2761, 9436, -3903 ]
[ -22861, -13061, -14471, -21739, -9382, 12579, 55633, 22185 ]
[ -14480, 26693, 36997, 32483, 1470, -21360, -9571, -3829 ]
[ -54178, -60276, -30553, -13625, -8861, -573, 21090, 11472 ]
[ -1405, -18058, -21066, -19623, -12059, 987, 2900, 3178 ]
[ 3437, -6801, 222, -15947, -7373, 5434, 19965, -4735 ]
[ 20529, 18709, -11711, -36231, -45404, -6477, 12047, -1149 ]
[ 474, 3270, -164, -21242, -28945, -30867, -26146, -8802 ]
[ -10138, -39464, 26, -35167, -68449, -48900, -18776, -4020 ]
[ 2758, -20226, -11363, 15314, -31611, -21427, -8120, 11335 ]
[ 38320, -1135, -25482, -20248, -36052, -23467, 5869, 30002 ]
[ 41059, -10481, -13253, -8009, -7066, -7638, 15415, 37117 ]
[ -10452, 3301, 23170, 65369, 58370, 60478, 49692, 14455 ]
[ -11325, 26221, 50197, 78991, 58220, 52711, 45690, 11023 ]
[ 11722, 50321, 96605, 100546, 80285, 75162, 63444, 26209 ]
[ -19996, 41702, 117122, 92384, 60057, 46260, 60936, 31323 ]
[ -2745, -2846, 113333, 89118, 38483, 31908, 34781, 42845 ]
[ 76728, 75979, 92114, 129810, 106809, 111476, 86795, 76780 ]
[ 84549, 97780, 128129, 152902, 140051, 145722, 81055, 54521 ]
[ 114816, 126677, 93518, 92366, 85710, 59321, 27976, 47185 ]
[ 5572, -29772, -20122, 24327, 16894, 5659, 20269, 26749 ]
[ 21007, 17033, 21689, 71638, 38420, 10350, 13540, 8247 ]
[ 28507, 43137, 64100, 104594, 96778, 83044, 64392, 19535 ]
[ 15876, -3130, -3503, 43161, 37208, 18830, 24261, 22414 ]
[ -10742, 2638, 8786, 21987, 21222, 16691, 25724, 22205 ]
[ 17043, 50060, 41427, 82019, 32775, 20544, 54215, 20626 ]
[ 28363, 48193, 41010, 64185, 40352, 32072, 15863, 7215 ]
[ 66130, 88097, 65861, 67833, 72075, 87898, 62559, 17600 ]
[ -3766, -23097, 13207, 33347, -1558, -7668, 13069, 13628 ]
[ 9254, 14432, 46798, 65878, 46865, 37208, 43676, 9709 ]
[ -992, 29588, 45312, 85649, 64942, 85466, 62755, 13487 ]
[ 3826, -11202, 25753, 88630, 62878, 53600, 23265, -4294 ]
[ 5574, -47623, -25826, -5152, 4291, 19916, 20486, -782 ]
[ 17887, -103, 3333, 50085, 17844, 52328, 68623, 12371 ]
[ 54366, 22891, -26220, 3528, 16547, -12510, 5788, 846 ]
[ 37059, -2060, -16312, -12744, -3761, -10597, 12100, 11135 ]
[ -8803, -37469, -1779, 13214, 3546, -20325, -16587, -22186 ]
[ 13056, -11735, 1708, 5886, -6488, -28977, -21725, -9282 ]
[ 13695, 17302, -5628, -9325, -3398, -18223, -24026, -24441 ]
[ 9830, -39866, -31278, -39401, -8137, -10305, -13305, -21067 ]
[ 18091, -62387, -67900, -42814, -45835, -13869, -20023, -20853 ]
[ 37169, 24398, 15405, 16605, -49982, -32742, -51736, -33423 ]
[ 11682, -16908, -29071, -21432, -46610, -33218, -31870, -38377 ]
[ 14087, -1915, -37393, -35618, -37295, -35750, -17322, -9034 ]
[ 2002, 11872, 11798, -8066, 5074, 3039, -16368, -5533 ]
[ 1619, -13246, 8474, -31455, -18029, -28604, -43597, -14020 ]
[ -4974, -43526, -44616, -85038, -59323, -64082, -52625, -20887 ]
[ 31040, -19107, -59809, -103692, -75141, -41704, -21222, -18423 ]
[ 35578, 48497, -33714, 28685, -25878, -7771, -18901, -18205 ]
[ 36309, 49536, -1803, -9316, -14757, -55693, -52437, -44794 ]
[ -26987, -71089, -76936, -67093, -80344, -80487, -61906, -56233 ]
[ -49322, -88815, -84605, -75738, -68082, -51190, -38917, -50031 ]
[ 2859, 5157, -8726, -22386, -17616, -21631, -12692, -901 ]
[ -6496, -20342, -17750, -40588, -29130, -18006, -25472, 327 ]
[ -14628, -36233, 8186, -16845, -34865, -39357, -47618, -4202 ]
[ -557, -40363, -34925, -12598, -12274, -1595, -16456, -2316 ]
[ -8339, -45054, -46028, -61150, -37324, -20005, -13144, -5737 ]
[ -47308, -37714, -7589, -66638, -47609, -38800, -52996, -24360 ]
[ -62590, -20641, 14305, -9416, -14792, -6930, -4116, -9173 ]
[ -61347, -61749, -11522, -8624, -7385, -4320, -9713, -5424 ]
[ -22898, 6477, 4036, 14354, 10483, -8447, -24930, -21052 ]
[ -20738, -8178, -34582, -8798, -25844, -56801, -59163, -20079 ]
[ -37808, -55436, -35807, 13758, 891, -36005, -35657, -11514 ]
[ -43478, -27926, -15642, 828, 8843, -3912, -2427, -11701 ]
[ -32027, 46764, -8201, 23295, 39549, 15994, 2040, -24235 ]
[ 584, 592, -38131, 3846, -2676, 3074, 28771, -11744 ]
[ -48558, -36698, -48279, -56559, -31864, 8690, 6743, -15701 ]
[ -45649, -18698, -24163, -32096, -32426, -16918, -25628, -29520 ]
[ 15178, -11233, -9322, 22491, 17272, 7650, 13682, 16189 ]
[ 1766, -31895, -51302, -15745, -26526, -21366, -5512, 2892 ]
[ -16113, -41607, -56669, -7952, -35730, -26774, -4402, -3358 ]
[ -8756, -124629, -136487, -37689, 8527, 8441, 12627, 11561 ]
[ -13057, -34482, -103013, -109390, -53728, -30843, 4461, 8938 ]
[ -34341, 29523, -17758, -36615, -35847, -47833, -4363, 10348 ]
[ -75809, -30505, -45082, -65690, -71751, -76340, -49894, -10890 ]
[ -76518, -92508, -91033, -86454, -79038, -73827, -41577, -2010 ]
[ -2246, 19340, 29717, 21738, 26915, 21391, 18871, 9141 ]
[ -9476, 22663, 58180, 103633, 101169, 64086, 29350, 9216 ]
[ -7700, 22477, 78843, 137336, 110064, 76885, 45311, 25706 ]
[ -4735, 7651, 104288, 158451, 98131, 56510, 42317, 7524 ]
[ -2689, -35115, -55471, 47264, 89315, 79576, 90814, 22390 ]
[ 7427, 18554, 18650, 27292, 79943, 73789, 115042, 51614 ]
[ 28551, 61929, 91344, 103321, 108661, 104629, 100967, 20588 ]
[ 41661, 62577, 79763, 82610, 82130, 87949, 65847, 19374 ]
[ 14495, -3936, -3089, -9164, -27114, -9651, 576, 9784 ]
[ 7813, -17212, -35022, -61843, -75216, -34286, -274, 4755 ]
[ -10468, -27239, -100487, -90907, -60038, -22965, -6211, -9077 ]
[ 10305, -73352, -120756, -126583, -68744, -18445, -21942, -6250 ]
[ 2810, -50733, -74206, -57624, -41563, -37070, -49228, -2421 ]
[ -57933, -34401, -38901, -69289, -80207, -90719, -87239, -39679 ]
[ -76361, -50997, -75296, -91673, -102109, -132508, -110245, -34628 ]
[ -110002, -107877, -95890, -88413, -82115, -77101, -59613, -21307 ]
[ -29334, -32259, -17035, -23551, -48561, -61462, -49758, -20311 ]
[ -35033, -50839, -47665, -28783, -43288, -56730, -51508, -14840 ]
[ -53041, -66686, -41764, 1591, -27313, -27974, -31841, -18720 ]
[ -71121, -89043, -96227, -25599, -6185, -4163, -27829, -18542 ]
[ -91046, -71662, -123057, -84074, -73317, -57777, -41993, -32738 ]
[ -105028, -91671, -56680, -60031, -88847, -63525, -58595, -61601 ]
[ -115792, -77019, -87893, -70375, -59836, -62097, -37652, -38819 ]
[ -83213, -76990, -83217, -75787, -66334, -43729, -44762, -28545 ]
[ -6111, -301, -5031, 13296, 15552, 10035, -1057, 103 ]
[ -20046, -2259, -28413, 3182, -12577, -22652, -23904, -7024 ]
[ -10759, -9718, -5112, 35494, 31621, 636, -19346, 26 ]
[ -30167, 28362, 12469, -9362, 8785, -16864, 2669, 14697 ]
[ -47999, 3871, 11586, -32863, -28964, -46501, -29592, 3351 ]
[ 2854, 33132, 23553, 21480, 19415, 11915, -16932, 5546 ]
[ -3467, -2042, 27517, 48011, 51316, 65348, 23500, 10036 ]
[ 26357, 36755, 18859, 10525, 4480, -4468, -6189, -12588 ]
[ -12170, -15994, 15767, 35510, 29338, 7652, -8021, -14309 ]
[ 21078, -13448, -8261, 29392, 31782, 9139, -9060, -10506 ]
[ -1844, -50245, -13928, 48175, 29227, -360, -8061, -8134 ]
[ 18691, 13636, 50724, 81212, 69818, 53208, 53793, 14855 ]
[ 59400, 119427, 76983, 89475, 116575, 60592, 53537, 5034 ]
[ 38519, 58392, 47095, 65366, 124430, 86616, 87296, 23778 ]
[ -19419, -13709, -3740, 16280, 67926, 70446, 65755, 23008 ]
[ -34723, -25619, -12928, -16529, -11749, 999, 17822, 18781 ]
[ 2000, -13440, -7817, 48840, 51506, 29120, 6454, -6894 ]
[ -1616, -8478, -17871, 50037, 34202, -18585, -41855, -19803 ]
[ -959, 16293, 51206, 89824, 46520, 20618, 9553, -113 ]
[ -16573, -56926, -39431, 57668, 48014, 5095, 9324, -20919 ]
[ -323, -68618, -187102, -96070, -55303, -40707, -3941, -35065 ]
[ 35633, 73119, 22481, 32718, -177, -1990, 38022, 901 ]
[ -22311, 34255, 50278, 52166, 28306, 50726, 11018, -49113 ]
[ 40168, 62526, 43361, 48672, 44971, 34372, 4894, -26596 ]
[ 12406, -1474, 21112, 31558, 14494, 6768, 17777, 15883 ]
[ -8048, -6744, 54798, 68579, 46872, 38315, 9532, 2223 ]
[ -4673, 4412, 50970, 70183, 72691, 69894, 24732, 9318 ]
[ 12024, -26991, 16940, 56486, -12496, -3318, -6916, -17699 ]
[ -21824, -42218, -78422, -33395, -49677, -14526, -28010, -27767 ]
[ -3940, 25643, 46730, 44251, 17201, 22429, 16398, -6063 ]
[ 41415, 112330, 118995, 151480, 112399, 94950, 46217, 7936 ]
[ 49773, 83518, 71525, 79736, 83872, 69313, 37033, 32035 ]
[ -3673, -23372, 5332, 11045, 2430, -9597, -10957, -25159 ]
[ 26593, -16417, 2862, -29623, -30927, -50441, -35772, -30455 ]
[ 13161, -31439, -32906, -45799, -44505, -61162, -56280, -40140 ]
[ 28987, -26964, -32135, -68589, -36439, -19652, -34105, -40990 ]
[ 33305, -34045, -31212, 32519, 15790, 22728, -11208, -41521 ]
[ 33462, -23547, -65773, -39241, -38088, -34202, -21418, -51305 ]
[ -18996, -89112, -134385, -132273, -134690, -124013, -84826, -74574 ]
[ -71577, -143397, -145554, -135653, -132584, -120264, -78648, -76487 ]
[ -93, -5894, -39667, -75611, -58835, -52071, -55109, -24187 ]
[ -20569, -40110, -64466, -86308, -63428, -60456, -61678, -31238 ]
[ -28266, -80648, -143565, -144491, -87315, -67665, -60239, -29422 ]
[ -20368, -56508, -153017, -159550, -127258, -88679, -75937, -55917 ]
[ -48823, -29573, -163081, -136009, -100943, -98426, -89088, -70469 ]
[ -101434, -74764, -109160, -145579, -114779, -132289, -118999, -93060 ]
[ -95396, -92084, -69853, -77147, -90688, -59003, -30263, -70342 ]
[ -88079, -82990, -65797, -59925, -60445, -42586, -34476, -53180 ]
[ 1194, -5709, 27998, 38402, 28462, 27209, 17598, -4300 ]
[ 11586, -10867, 21748, 35708, 35118, 21234, 4076, -12279 ]
[ 10713, 2176, 13589, 23753, 343, -5124, -7581, -13689 ]
[ 13959, -8446, 44136, 42871, 17975, 4822, -1394, -19073 ]
[ 6727, -33872, -32547, 31159, 21206, 25577, 15248, -9897 ]
[ 38100, 41292, 24211, 55880, 65273, 45928, 66014, 29909 ]
[ 27072, 31744, 10624, 16836, 15961, 15256, 19589, 7633 ]
[ -693, -39968, -44848, -38842, -33020, -27428, -893, 12539 ]
[ -13961, -16704, 7693, 2677, 6248, -2437, -16894, -13577 ]
[ 792, 9196, 11171, 19047, 9006, -2055, -9761, -15086 ]
[ 3562, 9213, -6120, 20698, 46604, 17986, 8247, 151 ]
[ 24503, 33788, 67730, 351, 10637, 23862, 31477, 1393 ]
[ 33116, 41422, 76399, 103936, 50731, 39651, 22292, -7929 ]
[ 40787, 21725, 37754, 60303, 57839, 34717, 12266, -21559 ]
[ -20444, -45956, -23118, -13741, 16183, 6386, -1478, -30478 ]
[ -31167, -29032, -22009, -19964, -18328, -25786, -25266, -24530 ]
[ -21486, -48081, -40725, -73984, -74301, -79621, -67754, -39264 ]
[ -12420, -27032, -44313, -96700, -80212, -68832, -67659, -41171 ]
[ -13206, -32389, -82093, -139562, -109467, -83799, -67442, -38588 ]
[ -33921, -73801, -103732, -141398, -119408, -70789, -73817, -63831 ]
[ -39139, -121119, -146594, -113448, -147644, -95233, -100292, -84468 ]
[ -67764, -94120, -85983, -110320, -145696, -121891, -152506, -129036 ]
[ -73419, -101106, -114211, -111012, -116296, -121919, -81918, -80690 ]
[ -86174, -135586, -120837, -105011, -102220, -100724, -69600, -56969 ]
[ -5553, -18154, -517, 28525, 20967, 19484, 12198, -635 ]
[ 7480, -13491, -2157, 22944, 12642, 12571, 5821, 2147 ]
[ 4932, -32467, -2573, 19669, 1154, 18902, 5257, 2816 ]
[ -4855, -18559, -29852, 17473, -5046, -3691, -3929, 13 ]
[ 17780, 56072, -16477, 12320, 15852, 13789, 18583, 9075 ]
[ 8324, 32696, 11235, 29261, 11226, 18601, 35999, 18872 ]
[ 6114, 36421, 10402, -8947, 6767, 17477, 11305, 8596 ]
[ 13134, 30295, 17705, 18915, 19926, 20741, 17746, 18942 ]
[ -1879, 21758, 13671, 1227, 12345, 20661, 13815, -1061 ]
[ -39864, -11429, -22934, -20139, -13399, -9271, -4031, -9240 ]
[ -46585, -39770, -90799, -71010, -36110, -32673, -18625, -9379 ]
[ -42456, -21070, -59522, -56186, -53847, -34776, -11355, -10867 ]
[ -72999, -12441, -83396, -100251, -65216, -35974, -35496, -17248 ]
[ -26478, 1372, -38250, -59357, -52108, -35233, -22853, -7226 ]
[ -36746, 10283, 40554, 21560, 15529, 33847, 17480, -4582 ]
[ -29264, 7386, 14583, 7437, 4250, -1007, -7313, -11213 ]
[ -2340, 31711, 8045, 34355, 35687, 26579, 8884, 2986 ]
[ 4426, 4953, -33161, 24370, 13932, 8113, 10372, 16763 ]
[ 1431, 13783, 32445, 76964, 55281, 23702, 22129, 19676 ]
[ -20403, 63041, 100882, 102754, 90669, 62860, 58149, 45416 ]
[ 27947, 78163, 118689, 99180, 107708, 62788, 80116, 53606 ]
[ 45294, 50285, 68156, 89660, 99361, 105691, 103923, 73818 ]
[ -18419, -4925, 1839, 1740, 42989, 71940, 54546, 59990 ]
[ 6819, 41660, 42050, 29276, 28708, 33308, 25350, 38047 ]
[ -4646, -8260, 7919, 43823, 37498, 26177, 6146, 6125 ]
[ 18027, 1835, -11399, 23944, 9013, -6097, -5920, 22600 ]
[ 9682, -22600, -26611, 30400, 32981, 3703, -3365, 25773 ]
[ 19235, -38747, -81108, -18158, 48753, 42122, 48417, 50833 ]
[ 80802, 86088, 41280, 42496, 53023, 31282, 49019, 52018 ]
[ 60787, 89546, 47376, 13327, 9838, 7596, 6355, 15619 ]
[ -26037, -9106, -11326, -45181, -38113, -36427, -41759, -8719 ]
[ -48997, -23408, 5976, -5705, -9842, -6436, -14327, -16938 ]
[ -11642, 23463, 17738, 11926, 24329, 24713, 10730, -3313 ]
[ -5968, 12654, 11178, 19118, 28985, 22965, 16363, 6326 ]
[ -15176, 11141, 27227, 36117, 17279, -10596, -3325, 9828 ]
[ -22041, -15692, 70127, 76511, 64757, 41214, 25912, 16884 ]
[ 10910, -57553, 1118, 45477, 62181, 65317, 73810, 36696 ]
[ 44204, 16630, 6298, 13952, 34535, 45309, 77182, 63491 ]
[ -1168, -4739, -25944, -36000, -24232, -13401, 18416, 39769 ]
[ -28050, -35367, -25152, -28588, -31709, -33535, -8667, 20839 ]
[ 9478, 18457, -12868, 670, -2777, 7117, 20477, 23341 ]
[ -5028, -27156, -862, 20034, 15735, 13857, 19138, 11732 ]
[ -17771, -25392, -17324, 23445, 9969, 37543, 36122, 17955 ]
[ -13569, -25340, -41516, -1157, 4699, 13260, 12232, -620 ]
[ -14822, -43435, -99103, -62920, -25097, -11622, 28711, 15547 ]
[ -35047, -25968, -39362, -15080, -28283, -31786, 18007, 21286 ]
[ -21113, -14681, -24193, -6132, -29398, -49057, -16746, -7786 ]
[ -7434, -28588, -23349, -15216, -17548, -13817, -10499, -302 ]
[ 7248, -32729, 9911, 9194, -406, -8640, -4202, -12033 ]
[ 32977, -40077, -14433, -51604, -51254, -43468, -16191, -19249 ]
[ 37975, -5369, -19574, -80695, -92952, -62896, -30638, -28574 ]
[ 43694, -73782, -39577, -72522, -46031, -21992, -40105, -33970 ]
[ 56976, -46659, -38631, -10917, -57303, -2086, -22357, -33648 ]
[ 35021, -5794, 7424, -15910, -78196, -62809, -46298, -36841 ]
[ -22590, -65101, -95127, -115603, -141542, -133999, -92791, -43834 ]
[ -61673, -125467, -125145, -110177, -102534, -85412, -57283, -18916 ]
[ 2240, -4585, 18611, 18382, 7416, 15050, 21460, -6951 ]
[ 10115, -14916, 7786, 24251, 25303, 40032, 40063, 8969 ]
[ -3197, -18523, -45102, -14275, -4578, 6484, 1859, -8907 ]
[ 13984, -4041, 6210, 28605, -11359, -3235, -6825, -12687 ]
[ 10256, -9176, -15179, -13102, -1941, 1832, -5576, -5326 ]
[ 5253, 10516, -10437, -2434, 4607, 20668, 28497, 20525 ]
[ 11644, 85500, 56695, 32661, 42567, 29124, 20890, 25176 ]
[ -29709, 11480, 36780, 31561, 34192, 28134, 37153, 50518 ]
[ 21191, 31565, 23421, 49664, 39120, 32723, 21731, 19087 ]
[ 15121, 26457, 32164, 23897, -9101, 1508, 17817, 33663 ]
[ 27077, 23600, -9863, -2027, -1952, -3906, 11241, 21754 ]
[ 45871, 65305, -41928, -40049, 2314, 40307, 62605, 42464 ]
[ 64766, 99552, 94865, 63453, 30739, 24340, 45771, 60073 ]
[ 18623, 57645, 64827, 42536, 20386, 4637, -23700, 24386 ]
[ -11058, -18312, -29703, -51894, -53951, -29712, -5713, 9751 ]
[ -37598, -2310, -5320, -14605, -745, 20788, 26245, 24433 ]
[ 10551, 25180, 40757, 51642, 41997, 47904, 57983, 23666 ]
[ 3265, 16737, 50318, 50156, 52095, 48551, 46178, 25330 ]
[ -7189, -1285, 33988, 67608, 32781, 16726, 12887, 16482 ]
[ 14408, 23878, 26884, 82781, 68064, 60770, 53587, 41526 ]
[ 17004, 40520, 65187, 31838, 66253, 55083, 66757, 50171 ]
[ 1294, 19189, 14052, -1321, 59761, 44023, 65243, 54179 ]
[ 30063, 24456, 45636, 41873, 46944, 29407, 29507, 26836 ]
[ 9831, 3470, 24325, 21558, 21287, 12266, 14090, 8750 ]
[ 11696, 1799, 7223, 3038, -2876, 10370, 1182, 11204 ]
[ 30707, -2055, 7629, -9802, -19225, -606, 4502, 13224 ]
[ 43899, 5821, -31620, -33183, -27685, 10134, 10088, 14000 ]
[ 61195, 22357, 45592, -28836, -18003, -7148, -4483, 11045 ]
[ 63017, 50196, 154461, 110094, 36406, 5052, -17857, 8577 ]
[ 46934, 25659, 71751, 84217, 70027, 40134, -1312, 10518 ]
[ 38624, 30612, 11869, 3643, 6662, -13352, -17878, 25399 ]
[ 5191, -28702, -26581, -21736, -20218, -29932, -17463, 34157 ]
[ 4210, 2111, 12467, 42720, 41283, 42022, 30022, 8185 ]
[ 24411, 15935, 17263, 48588, 26991, 7789, 12585, -6801 ]
[ 52054, 62954, 97100, 115168, 58740, 28019, 44403, 18352 ]
[ 12558, 61829, 79237, 116871, 120612, 81384, 72309, 37787 ]
[ 42817, 44134, 63521, 108940, 69780, 51522, 86812, 44485 ]
[ 37557, -704, 22972, 76355, 54318, 44106, 97618, 69220 ]
[ -16389, -65854, -48632, -34999, -24839, -11167, 20575, 14855 ]
[ 4537, -11902, -4985, 243, 6650, 35822, 24193, -11370 ]
[ 1858, -11747, 1966, 39933, 33894, 20227, 25048, 10950 ]
[ 5891, 3473, 26887, 73915, 48552, 28432, 26563, 6434 ]
[ 24267, 31898, 45999, 91086, 85468, 65851, 43704, 13199 ]
[ 26985, 28616, 35235, 42500, 45335, 31605, 32716, 9448 ]
[ 18574, -24301, 12438, 45806, 26823, 25365, 31726, 16063 ]
[ 52609, 22535, 40517, 95778, 60200, 76896, 68109, 30950 ]
[ 45342, 50306, 53231, 62893, 55617, 49427, 25869, -5677 ]
[ 29745, 34360, 24003, 29996, 31613, 34097, 22210, -11772 ]
[ 9475, 4015, 1610, 6882, 4840, -3202, 993, -9743 ]
[ 14689, 20791, 511, -15548, -14680, -3114, 10038, -615 ]
[ 34379, 65641, 51102, -17357, -24969, -37136, -14702, -9959 ]
[ 3799, 72468, 43258, 18098, 3688, -2143, -3040, 3535 ]
[ -8973, -27922, 49741, -10247, -25447, -3592, -24057, -3764 ]
[ 24813, -4888, 23052, 25925, -13667, 13777, -18711, 15146 ]
[ 28554, 37114, 36007, 28794, 22221, 39110, 28706, 42834 ]
[ 28193, 13619, 6596, 2016, 1567, -923, -1191, 12258 ]
[ -12427, -27871, -7605, 14242, 16015, 18111, 11196, 1404 ]
[ -4258, -697, 1331, 27247, 15508, 16952, 12645, -4345 ]
[ 4196, 3937, 23510, 39757, 29462, 36298, 32482, 5403 ]
[ -14973, -2166, 39400, 2026, 6836, -8619, 7365, 9876 ]
