[ 69877, 69919, 23180, 605, 35630, 21261, -428, -5177 ]
[ 40617, 49342, 57023, 25294, 71234, 24774, 12237, 8365 ]
[ 42946, 31730, 14508, 8463, 16738, 6718, -10109, -14466 ]
[ 7759, 10823, 25306, 20776, 27094, 28649, 40204, 21837 ]
[ 21219, 43529, 12925, -4038, -2613, -16311, -22843, 11993 ]
[ -1259, 8778, -34705, -40839, -13326, -38946, -53505, 10324 ]
[ -12140, -12212, -75595, -93765, -57036, -65783, -64919, 8676 ]
[ 12020, 32865, -35221, -83821, -95522, -69413, -59617, -3172 ]
[ -2524, -30020, -87476, -67307, -72194, -55536, -81197, -15876 ]
[ 2507, 13523, -23140, -51770, -45759, -48780, -103144, -74211 ]
[ -13545, -18477, 9087, 637, -24168, -39226, -83414, -67252 ]
[ -54947, -68678, -31830, -25703, -29073, -33410, -50413, -67022 ]
[ -64541, -42785, -52396, -73747, -86516, -96770, -68322, -50606 ]
[ -66917, -56135, -74665, -71184, -25480, -26116, -24938, -23567 ]
[ -32749, -33208, -91123, -137629, -91757, -31330, -26823, -24560 ]
[ -42571, -36545, 20047, -45088, -98277, -108362, -134201, -72651 ]
[ -44947, -42591, 38826, 27175, -46723, -58547, -91882, -79469 ]
[ -48633, -76877, -31120, -28368, -25737, -54984, -70144, -63334 ]
[ -26655, -34210, -52056, -32788, -32234, -25748, -44865, -28774 ]
[ -2733, -110, -1518, -2800, -5504, 2995, -4747, 29378 ]
[ -15855, 1836, 23898, 54171, 53800, 47229, 26027, -133 ]
[ 276, 7341, -1189, 15521, 2581, -6427, -2961, -7462 ]
[ 22396, 37177, 33140, 21367, -14851, -36131, -12137, -4593 ]
[ -17255, 47147, 40652, 24597, 46546, 21266, 25182, 19894 ]
[ 20320, 57182, 71395, 11483, 6307, -8655, 3851, 8812 ]
[ 56713, 89399, 100746, 52384, 50527, 29428, -2932, 19826 ]
[ 9508, 41659, 69183, 47187, 41980, 30720, -12852, -5097 ]
[ 15055, 18030, 13115, 11237, 6959, -12712, -25872, -5767 ]
[ 33920, 15522, -2710, -22211, -45278, -20632, 2309, 4504 ]
[ 47809, 5654, -18992, -19265, -30973, 2856, 22243, 10878 ]
[ 48719, 45850, -11954, -34560, -44951, -3873, 12373, -1739 ]
[ 81960, 69214, 55003, 13645, -3450, -18378, -20544, -8133 ]
[ 58349, 22650, 43069, 24580, 21060, -25778, -30055, -12349 ]
[ -8269, -12275, 10409, -16685, 29269, -6540, -3542, 11178 ]
[ -13341, -33078, -31411, -31681, -7977, -30632, -19143, 14168 ]
[ -29440, -38628, -28783, -21398, -18739, -23472, 8421, 32889 ]
[ -19501, 9593, -20372, -39264, -33540, -27862, -22298, 87 ]
[ -18354, 43762, 3074, -371, -9002, -21305, -20522, -329 ]
[ -1488, 45469, 47035, 45805, 42145, 3424, -22116, 1941 ]
[ -3894, 36240, 26895, 34544, 48247, 13140, 3571, 19775 ]
[ -17987, 24271, 17791, -3609, 24385, -22355, -34680, -1673 ]
[ -57985, -36273, -66462, -75420, -11349, -24673, -43483, -5556 ]
[ 14460, 40259, 44915, 36773, 52822, 46686, 25752, 19944 ]
[ 28713, 65682, 77518, 65292, 57485, 55491, 36525, -7844 ]
[ -37678, -45264, -40837, -35569, -36096, -25209, -31587, -26278 ]
[ -52046, -66457, -86177, -82558, -62407, -52766, -58060, -41619 ]
[ -56930, -82607, -86816, -70084, -62955, -61818, -65264, -42534 ]
[ -66766, -106753, -123844, -86381, -59486, -45187, -47315, -37035 ]
[ -62220, -79566, -130101, -124274, -95142, -101264, -83907, -49140 ]
[ -64279, -77637, -106842, -91189, -89607, -89785, -80147, -47459 ]
[ -60090, -67586, -57812, -50628, -65129, -58549, -64357, -40757 ]
[ -30797, -36285, -34579, -32041, -30099, -36069, -40078, -32520 ]
